PRIMARYCOND,MONTH,STATE,SEX,AGEGRP,NVISITS,YEAR
Influenza,1,Missouri,2,40_49,33,2010
Influenza,2,Missouri,2,40_49,32,2010
Influenza,3,Missouri,2,40_49,36,2010
Influenza,4,Missouri,2,40_49,9,2010
Influenza,5,Missouri,2,40_49,5,2010
Influenza,7,Missouri,2,40_49,5,2010
Influenza,8,Missouri,2,40_49,3,2010
Influenza,9,Missouri,2,40_49,5,2010
Influenza,10,Missouri,2,40_49,11,2010
Influenza,11,Missouri,2,40_49,11,2010
Influenza,12,Missouri,2,40_49,14,2010
Influenza,1,Missouri,1,50_59,10,2010
Influenza,2,Missouri,1,50_59,22,2010
Influenza,3,Missouri,1,50_59,26,2010
Influenza,4,Missouri,1,50_59,4,2010
Influenza,5,Missouri,1,50_59,3,2010
Influenza,6,Missouri,1,50_59,3,2010
Influenza,7,Missouri,1,50_59,1,2010
Influenza,8,Missouri,1,50_59,2,2010
Influenza,9,Missouri,1,50_59,6,2010
Influenza,10,Missouri,1,50_59,5,2010
Influenza,11,Missouri,1,50_59,6,2010
Influenza,12,Missouri,1,50_59,7,2010
Influenza,1,Missouri,2,50_59,25,2010
Influenza,2,Missouri,2,50_59,30,2010
Influenza,3,Missouri,2,50_59,27,2010
Influenza,4,Missouri,2,50_59,12,2010
Influenza,5,Missouri,2,50_59,6,2010
Influenza,6,Missouri,2,50_59,4,2010
Influenza,7,Missouri,2,50_59,4,2010
Influenza,8,Missouri,2,50_59,2,2010
Influenza,9,Missouri,2,50_59,7,2010
Influenza,10,Missouri,2,50_59,13,2010
Influenza,11,Missouri,2,50_59,3,2010
Influenza,12,Missouri,2,50_59,21,2010
Influenza,1,Missouri,1,60_69,5,2010
Influenza,2,Missouri,1,60_69,5,2010
Influenza,3,Missouri,1,60_69,6,2010
Influenza,5,Missouri,1,60_69,1,2010
Influenza,8,Missouri,1,60_69,1,2010
Influenza,9,Missouri,1,60_69,2,2010
Influenza,10,Missouri,1,60_69,1,2010
Influenza,11,Missouri,1,60_69,1,2010
Influenza,1,Missouri,2,60_69,3,2010
Influenza,2,Missouri,2,60_69,6,2010
Influenza,3,Missouri,2,60_69,10,2010
Influenza,4,Missouri,2,60_69,1,2010
Influenza,5,Missouri,2,60_69,1,2010
Influenza,6,Missouri,2,60_69,2,2010
Influenza,7,Missouri,2,60_69,1,2010
Influenza,10,Missouri,2,60_69,1,2010
Influenza,11,Missouri,2,60_69,4,2010
Influenza,12,Missouri,2,60_69,6,2010
Influenza,1,Montana,1,00_04,4,2010
Influenza,2,Montana,1,00_04,3,2010
Influenza,3,Montana,1,00_04,2,2010
Influenza,4,Montana,1,00_04,1,2010
Influenza,12,Montana,1,00_04,3,2010
Influenza,2,Montana,2,00_04,4,2010
Influenza,4,Montana,2,00_04,2,2010
Influenza,11,Montana,2,00_04,1,2010
Influenza,12,Montana,2,00_04,6,2010
Influenza,1,Montana,1,05_09,2,2010
Influenza,2,Montana,1,05_09,2,2010
Influenza,3,Montana,1,05_09,2,2010
Influenza,9,Montana,1,05_09,1,2010
Influenza,11,Montana,1,05_09,4,2010
Influenza,12,Montana,1,05_09,6,2010
Influenza,12,Montana,2,05_09,4,2010
Influenza,1,Montana,1,10_19,3,2010
Influenza,3,Montana,1,10_19,1,2010
Influenza,8,Montana,1,10_19,1,2010
Influenza,11,Montana,1,10_19,4,2010
Influenza,12,Montana,1,10_19,2,2010
Influenza,1,Montana,2,10_19,1,2010
Influenza,2,Montana,2,10_19,3,2010
Influenza,3,Montana,2,10_19,2,2010
Influenza,4,Montana,2,10_19,1,2010
Influenza,7,Montana,2,10_19,1,2010
Influenza,8,Montana,2,10_19,4,2010
Influenza,9,Montana,2,10_19,2,2010
Influenza,10,Montana,2,10_19,3,2010
Influenza,11,Montana,2,10_19,1,2010
Influenza,12,Montana,2,10_19,1,2010
Influenza,1,Montana,1,20_29,2,2010
Influenza,2,Montana,1,20_29,1,2010
Influenza,5,Montana,1,20_29,1,2010
Influenza,11,Montana,1,20_29,2,2010
Influenza,12,Montana,1,20_29,4,2010
Influenza,1,Montana,2,20_29,2,2010
Influenza,2,Montana,2,20_29,3,2010
Influenza,3,Montana,2,20_29,1,2010
Influenza,5,Montana,2,20_29,1,2010
Influenza,6,Montana,2,20_29,1,2010
Influenza,9,Montana,2,20_29,2,2010
Influenza,10,Montana,2,20_29,1,2010
Influenza,11,Montana,2,20_29,1,2010
Influenza,12,Montana,2,20_29,1,2010
Influenza,1,Montana,1,30_39,2,2010
Influenza,2,Montana,1,30_39,1,2010
Influenza,4,Montana,1,30_39,2,2010
Influenza,5,Montana,1,30_39,1,2010
Influenza,6,Montana,1,30_39,1,2010
Influenza,9,Montana,1,30_39,1,2010
Influenza,10,Montana,1,30_39,1,2010
Influenza,12,Montana,1,30_39,6,2010
Influenza,1,Montana,2,30_39,2,2010
Influenza,2,Montana,2,30_39,3,2010
Influenza,11,Montana,2,30_39,1,2010
Influenza,12,Montana,2,30_39,2,2010
Influenza,1,Montana,1,40_49,1,2010
Influenza,3,Montana,1,40_49,1,2010
Influenza,11,Montana,1,40_49,1,2010
Influenza,12,Montana,1,40_49,3,2010
Influenza,1,Montana,2,40_49,4,2010
Influenza,2,Montana,2,40_49,3,2010
Influenza,3,Montana,2,40_49,1,2010
Influenza,5,Montana,2,40_49,3,2010
Influenza,12,Montana,2,40_49,1,2010
Influenza,1,Montana,1,50_59,2,2010
Influenza,2,Montana,1,50_59,2,2010
Influenza,11,Montana,1,50_59,1,2010
Influenza,12,Montana,1,50_59,6,2010
Influenza,1,Montana,2,50_59,2,2010
Influenza,2,Montana,2,50_59,1,2010
Influenza,3,Montana,2,50_59,1,2010
Influenza,5,Montana,2,50_59,1,2010
Influenza,9,Montana,2,50_59,2,2010
Influenza,10,Montana,2,50_59,2,2010
Influenza,11,Montana,2,50_59,1,2010
Influenza,12,Montana,2,50_59,2,2010
Influenza,2,Montana,1,60_69,1,2010
Influenza,4,Montana,1,60_69,1,2010
Influenza,4,Montana,2,60_69,1,2010
Influenza,7,Montana,2,60_69,1,2010
Influenza,8,Montana,2,60_69,1,2010
Influenza,1,Nebraska,1,00_04,1,2010
Influenza,2,Nebraska,1,00_04,1,2010
Influenza,4,Nebraska,1,00_04,1,2010
Influenza,9,Nebraska,1,00_04,1,2010
Influenza,10,Nebraska,1,00_04,1,2010
Influenza,12,Nebraska,1,00_04,6,2010
Influenza,5,Nebraska,2,00_04,1,2010
Influenza,12,Nebraska,2,00_04,2,2010
Influenza,12,Nebraska,1,05_09,3,2010
Influenza,1,Nebraska,2,05_09,1,2010
Influenza,7,Nebraska,2,05_09,1,2010
Influenza,11,Nebraska,2,05_09,1,2010
Influenza,12,Nebraska,2,05_09,3,2010
Influenza,10,Nebraska,1,10_19,2,2010
Influenza,11,Nebraska,1,10_19,4,2010
Influenza,12,Nebraska,1,10_19,2,2010
Influenza,1,Nebraska,2,10_19,2,2010
Influenza,2,Nebraska,2,10_19,2,2010
Influenza,4,Nebraska,2,10_19,1,2010
Influenza,7,Nebraska,2,10_19,1,2010
Influenza,10,Nebraska,2,10_19,1,2010
Influenza,11,Nebraska,2,10_19,1,2010
Influenza,1,Nebraska,1,20_29,3,2010
Influenza,2,Nebraska,1,20_29,2,2010
Influenza,3,Nebraska,1,20_29,2,2010
Influenza,4,Nebraska,1,20_29,1,2010
Influenza,5,Nebraska,1,20_29,2,2010
Influenza,8,Nebraska,1,20_29,1,2010
Influenza,9,Nebraska,1,20_29,1,2010
Influenza,10,Nebraska,1,20_29,1,2010
Influenza,12,Nebraska,1,20_29,1,2010
Influenza,2,Nebraska,2,20_29,1,2010
Influenza,5,Nebraska,2,20_29,1,2010
Influenza,10,Nebraska,2,20_29,1,2010
Influenza,12,Nebraska,2,20_29,3,2010
Influenza,1,Nebraska,1,30_39,2,2010
Influenza,2,Nebraska,1,30_39,1,2010
Influenza,3,Nebraska,1,30_39,1,2010
Influenza,10,Nebraska,1,30_39,1,2010
Influenza,12,Nebraska,1,30_39,6,2010
Influenza,9,Nebraska,2,30_39,1,2010
Influenza,11,Nebraska,2,30_39,1,2010
Influenza,12,Nebraska,2,30_39,6,2010
Influenza,3,Nebraska,1,40_49,2,2010
Influenza,5,Nebraska,1,40_49,1,2010
Influenza,6,Nebraska,1,40_49,1,2010
Influenza,9,Nebraska,1,40_49,2,2010
Influenza,12,Nebraska,1,40_49,2,2010
Influenza,1,Nebraska,2,40_49,4,2010
Influenza,2,Nebraska,2,40_49,3,2010
Influenza,3,Nebraska,2,40_49,1,2010
Influenza,4,Nebraska,2,40_49,1,2010
Influenza,5,Nebraska,2,40_49,1,2010
Influenza,6,Nebraska,2,40_49,1,2010
Influenza,7,Nebraska,2,40_49,1,2010
Influenza,9,Nebraska,2,40_49,1,2010
Influenza,11,Nebraska,2,40_49,3,2010
Influenza,1,Nebraska,1,50_59,2,2010
Influenza,3,Nebraska,1,50_59,2,2010
Influenza,10,Nebraska,1,50_59,1,2010
Influenza,12,Nebraska,1,50_59,1,2010
Influenza,2,Nebraska,2,50_59,1,2010
Influenza,3,Nebraska,2,50_59,1,2010
Influenza,9,Nebraska,2,50_59,1,2010
Influenza,12,Nebraska,2,50_59,3,2010
Influenza,1,Nebraska,1,60_69,1,2010
Influenza,5,Nebraska,1,60_69,1,2010
Influenza,12,Nebraska,1,60_69,1,2010
Influenza,3,Nebraska,2,60_69,1,2010
Influenza,10,Nebraska,2,60_69,1,2010
Influenza,1,Nevada,1,00_04,6,2010
Influenza,2,Nevada,1,00_04,3,2010
Influenza,3,Nevada,1,00_04,1,2010
Influenza,4,Nevada,1,00_04,1,2010
Influenza,6,Nevada,1,00_04,2,2010
Influenza,10,Nevada,1,00_04,1,2010
Influenza,11,Nevada,1,00_04,2,2010
Influenza,12,Nevada,1,00_04,5,2010
Influenza,1,Nevada,2,00_04,5,2010
Influenza,2,Nevada,2,00_04,4,2010
Influenza,3,Nevada,2,00_04,1,2010
Influenza,5,Nevada,2,00_04,3,2010
Influenza,7,Nevada,2,00_04,1,2010
Influenza,10,Nevada,2,00_04,2,2010
Influenza,11,Nevada,2,00_04,1,2010
Influenza,12,Nevada,2,00_04,5,2010
Influenza,1,Nevada,1,05_09,3,2010
Influenza,2,Nevada,1,05_09,3,2010
Influenza,3,Nevada,1,05_09,2,2010
Influenza,5,Nevada,1,05_09,1,2010
Influenza,11,Nevada,1,05_09,1,2010
Influenza,12,Nevada,1,05_09,7,2010
Influenza,1,Nevada,2,05_09,2,2010
Influenza,2,Nevada,2,05_09,4,2010
Influenza,3,Nevada,2,05_09,1,2010
Influenza,5,Nevada,2,05_09,1,2010
Influenza,10,Nevada,2,05_09,1,2010
Influenza,11,Nevada,2,05_09,2,2010
Influenza,12,Nevada,2,05_09,6,2010
Influenza,1,Nevada,1,10_19,2,2010
Influenza,2,Nevada,1,10_19,4,2010
Influenza,3,Nevada,1,10_19,4,2010
Influenza,4,Nevada,1,10_19,6,2010
Influenza,5,Nevada,1,10_19,5,2010
Influenza,6,Nevada,1,10_19,1,2010
Influenza,7,Nevada,1,10_19,1,2010
Influenza,10,Nevada,1,10_19,2,2010
Influenza,11,Nevada,1,10_19,5,2010
Influenza,12,Nevada,1,10_19,3,2010
Influenza,1,Nevada,2,10_19,10,2010
Influenza,2,Nevada,2,10_19,2,2010
Influenza,3,Nevada,2,10_19,4,2010
Influenza,4,Nevada,2,10_19,1,2010
Influenza,9,Nevada,2,10_19,1,2010
Influenza,10,Nevada,2,10_19,2,2010
Influenza,11,Nevada,2,10_19,7,2010
Influenza,12,Nevada,2,10_19,15,2010
Influenza,1,Nevada,1,20_29,5,2010
Influenza,2,Nevada,1,20_29,3,2010
Influenza,3,Nevada,1,20_29,3,2010
Influenza,4,Nevada,1,20_29,1,2010
Influenza,6,Nevada,1,20_29,2,2010
Influenza,9,Nevada,1,20_29,1,2010
Influenza,10,Nevada,1,20_29,2,2010
Influenza,11,Nevada,1,20_29,5,2010
Influenza,12,Nevada,1,20_29,2,2010
Influenza,1,Nevada,2,20_29,13,2010
Influenza,2,Nevada,2,20_29,4,2010
Influenza,3,Nevada,2,20_29,4,2010
Influenza,4,Nevada,2,20_29,4,2010
Influenza,5,Nevada,2,20_29,2,2010
Influenza,6,Nevada,2,20_29,2,2010
Influenza,7,Nevada,2,20_29,1,2010
Influenza,9,Nevada,2,20_29,3,2010
Influenza,11,Nevada,2,20_29,1,2010
Influenza,12,Nevada,2,20_29,6,2010
Influenza,1,Nevada,1,30_39,7,2010
Influenza,2,Nevada,1,30_39,4,2010
Influenza,3,Nevada,1,30_39,3,2010
Influenza,5,Nevada,1,30_39,1,2010
Influenza,6,Nevada,1,30_39,1,2010
Influenza,7,Nevada,1,30_39,1,2010
Influenza,8,Nevada,1,30_39,2,2010
Influenza,9,Nevada,1,30_39,1,2010
Influenza,10,Nevada,1,30_39,4,2010
Influenza,11,Nevada,1,30_39,2,2010
Influenza,12,Nevada,1,30_39,4,2010
Influenza,1,Nevada,2,30_39,8,2010
Influenza,2,Nevada,2,30_39,5,2010
Influenza,3,Nevada,2,30_39,8,2010
Influenza,4,Nevada,2,30_39,1,2010
Influenza,5,Nevada,2,30_39,4,2010
Influenza,6,Nevada,2,30_39,6,2010
Influenza,7,Nevada,2,30_39,2,2010
Influenza,8,Nevada,2,30_39,1,2010
Influenza,9,Nevada,2,30_39,4,2010
Influenza,10,Nevada,2,30_39,10,2010
Influenza,11,Nevada,2,30_39,8,2010
Influenza,12,Nevada,2,30_39,5,2010
Influenza,1,Nevada,1,40_49,7,2010
Influenza,2,Nevada,1,40_49,6,2010
Influenza,3,Nevada,1,40_49,3,2010
Influenza,4,Nevada,1,40_49,2,2010
Influenza,5,Nevada,1,40_49,1,2010
Influenza,6,Nevada,1,40_49,1,2010
Influenza,7,Nevada,1,40_49,1,2010
Influenza,8,Nevada,1,40_49,1,2010
Influenza,9,Nevada,1,40_49,2,2010
Influenza,10,Nevada,1,40_49,6,2010
Influenza,11,Nevada,1,40_49,3,2010
Influenza,12,Nevada,1,40_49,8,2010
Influenza,1,Nevada,2,40_49,16,2010
Influenza,2,Nevada,2,40_49,8,2010
Influenza,3,Nevada,2,40_49,5,2010
Influenza,4,Nevada,2,40_49,6,2010
Influenza,5,Nevada,2,40_49,2,2010
Influenza,6,Nevada,2,40_49,1,2010
Influenza,8,Nevada,2,40_49,2,2010
Influenza,9,Nevada,2,40_49,4,2010
Influenza,10,Nevada,2,40_49,10,2010
Influenza,11,Nevada,2,40_49,3,2010
Influenza,12,Nevada,2,40_49,11,2010
Influenza,1,Nevada,1,50_59,8,2010
Influenza,2,Nevada,1,50_59,6,2010
Influenza,3,Nevada,1,50_59,4,2010
Influenza,4,Nevada,1,50_59,2,2010
Influenza,5,Nevada,1,50_59,5,2010
Influenza,6,Nevada,1,50_59,2,2010
Influenza,7,Nevada,1,50_59,2,2010
Influenza,8,Nevada,1,50_59,1,2010
Influenza,10,Nevada,1,50_59,1,2010
Influenza,11,Nevada,1,50_59,2,2010
Influenza,12,Nevada,1,50_59,3,2010
Influenza,1,Nevada,2,50_59,3,2010
Influenza,2,Nevada,2,50_59,9,2010
Influenza,3,Nevada,2,50_59,5,2010
Influenza,4,Nevada,2,50_59,5,2010
Influenza,5,Nevada,2,50_59,1,2010
Influenza,7,Nevada,2,50_59,1,2010
Influenza,9,Nevada,2,50_59,2,2010
Influenza,10,Nevada,2,50_59,2,2010
Influenza,11,Nevada,2,50_59,3,2010
Influenza,12,Nevada,2,50_59,7,2010
Influenza,1,Nevada,1,60_69,1,2010
Influenza,7,Nevada,1,60_69,1,2010
Influenza,12,Nevada,1,60_69,2,2010
Influenza,1,Nevada,2,60_69,1,2010
Influenza,2,Nevada,2,60_69,1,2010
Influenza,3,Nevada,2,60_69,3,2010
Influenza,4,Nevada,2,60_69,1,2010
Influenza,5,Nevada,2,60_69,1,2010
Influenza,9,Nevada,2,60_69,1,2010
Influenza,10,Nevada,2,60_69,3,2010
Influenza,11,Nevada,2,60_69,2,2010
Influenza,12,Nevada,2,60_69,2,2010
Influenza,1,New Hampshire,1,00_04,3,2010
Influenza,2,New Hampshire,1,00_04,2,2010
Influenza,8,New Hampshire,1,00_04,1,2010
Influenza,10,New Hampshire,1,00_04,1,2010
Influenza,11,New Hampshire,1,00_04,1,2010
Influenza,12,New Hampshire,1,00_04,1,2010
Influenza,1,New Hampshire,2,00_04,1,2010
Influenza,2,New Hampshire,2,00_04,1,2010
Influenza,3,New Hampshire,2,00_04,1,2010
Influenza,7,New Hampshire,2,00_04,1,2010
Influenza,10,New Hampshire,2,00_04,1,2010
Influenza,12,New Hampshire,2,00_04,2,2010
Influenza,1,New Hampshire,1,05_09,3,2010
Influenza,2,New Hampshire,1,05_09,1,2010
Influenza,3,New Hampshire,1,05_09,1,2010
Influenza,4,New Hampshire,1,05_09,2,2010
Influenza,6,New Hampshire,1,05_09,1,2010
Influenza,10,New Hampshire,1,05_09,1,2010
Influenza,2,New Hampshire,2,05_09,1,2010
Influenza,3,New Hampshire,2,05_09,1,2010
Influenza,4,New Hampshire,2,05_09,1,2010
Influenza,9,New Hampshire,2,05_09,1,2010
Influenza,1,New Hampshire,1,10_19,3,2010
Influenza,2,New Hampshire,1,10_19,2,2010
Influenza,3,New Hampshire,1,10_19,1,2010
Influenza,4,New Hampshire,1,10_19,2,2010
Influenza,6,New Hampshire,1,10_19,1,2010
Influenza,8,New Hampshire,1,10_19,2,2010
Influenza,9,New Hampshire,1,10_19,3,2010
Influenza,11,New Hampshire,1,10_19,4,2010
Influenza,12,New Hampshire,1,10_19,1,2010
Influenza,1,New Hampshire,2,10_19,5,2010
Influenza,2,New Hampshire,2,10_19,5,2010
Influenza,3,New Hampshire,2,10_19,2,2010
Influenza,4,New Hampshire,2,10_19,1,2010
Influenza,6,New Hampshire,2,10_19,1,2010
Influenza,11,New Hampshire,2,10_19,2,2010
Influenza,12,New Hampshire,2,10_19,8,2010
Influenza,1,New Hampshire,1,20_29,1,2010
Influenza,2,New Hampshire,1,20_29,3,2010
Influenza,3,New Hampshire,1,20_29,2,2010
Influenza,4,New Hampshire,1,20_29,1,2010
Influenza,6,New Hampshire,1,20_29,1,2010
Influenza,8,New Hampshire,1,20_29,1,2010
Influenza,9,New Hampshire,1,20_29,1,2010
Influenza,10,New Hampshire,1,20_29,1,2010
Influenza,11,New Hampshire,1,20_29,2,2010
Influenza,12,New Hampshire,1,20_29,1,2010
Influenza,1,New Hampshire,2,20_29,2,2010
Influenza,2,New Hampshire,2,20_29,1,2010
Influenza,3,New Hampshire,2,20_29,1,2010
Influenza,4,New Hampshire,2,20_29,2,2010
Influenza,8,New Hampshire,2,20_29,1,2010
Influenza,9,New Hampshire,2,20_29,1,2010
Influenza,10,New Hampshire,2,20_29,1,2010
Influenza,11,New Hampshire,2,20_29,2,2010
Influenza,12,New Hampshire,2,20_29,1,2010
Influenza,1,New Hampshire,1,30_39,4,2010
Influenza,2,New Hampshire,1,30_39,2,2010
Influenza,3,New Hampshire,1,30_39,3,2010
Influenza,8,New Hampshire,1,30_39,1,2010
Influenza,9,New Hampshire,1,30_39,1,2010
Influenza,10,New Hampshire,1,30_39,3,2010
Influenza,11,New Hampshire,1,30_39,4,2010
Influenza,12,New Hampshire,1,30_39,2,2010
Influenza,1,New Hampshire,2,30_39,2,2010
Influenza,2,New Hampshire,2,30_39,5,2010
Influenza,3,New Hampshire,2,30_39,2,2010
Influenza,4,New Hampshire,2,30_39,4,2010
Influenza,7,New Hampshire,2,30_39,1,2010
Influenza,9,New Hampshire,2,30_39,1,2010
Influenza,10,New Hampshire,2,30_39,1,2010
Influenza,11,New Hampshire,2,30_39,1,2010
Influenza,12,New Hampshire,2,30_39,6,2010
Influenza,1,New Hampshire,1,40_49,5,2010
Influenza,2,New Hampshire,1,40_49,2,2010
Influenza,3,New Hampshire,1,40_49,4,2010
Influenza,6,New Hampshire,1,40_49,1,2010
Influenza,8,New Hampshire,1,40_49,1,2010
Influenza,10,New Hampshire,1,40_49,2,2010
Influenza,11,New Hampshire,1,40_49,4,2010
Influenza,12,New Hampshire,1,40_49,1,2010
Influenza,1,New Hampshire,2,40_49,9,2010
Influenza,2,New Hampshire,2,40_49,8,2010
Influenza,3,New Hampshire,2,40_49,3,2010
Influenza,4,New Hampshire,2,40_49,3,2010
Influenza,5,New Hampshire,2,40_49,2,2010
Influenza,6,New Hampshire,2,40_49,1,2010
Influenza,8,New Hampshire,2,40_49,1,2010
Influenza,10,New Hampshire,2,40_49,1,2010
Influenza,11,New Hampshire,2,40_49,4,2010
Influenza,12,New Hampshire,2,40_49,5,2010
Influenza,1,New Hampshire,1,50_59,7,2010
Influenza,2,New Hampshire,1,50_59,3,2010
Influenza,3,New Hampshire,1,50_59,3,2010
Influenza,4,New Hampshire,1,50_59,1,2010
Influenza,5,New Hampshire,1,50_59,1,2010
Influenza,9,New Hampshire,1,50_59,1,2010
Influenza,10,New Hampshire,1,50_59,2,2010
Influenza,11,New Hampshire,1,50_59,6,2010
Influenza,12,New Hampshire,1,50_59,3,2010
Influenza,1,New Hampshire,2,50_59,10,2010
Influenza,2,New Hampshire,2,50_59,7,2010
Influenza,3,New Hampshire,2,50_59,5,2010
Influenza,4,New Hampshire,2,50_59,2,2010
Influenza,5,New Hampshire,2,50_59,1,2010
Influenza,6,New Hampshire,2,50_59,1,2010
Influenza,9,New Hampshire,2,50_59,1,2010
Influenza,10,New Hampshire,2,50_59,3,2010
Influenza,11,New Hampshire,2,50_59,4,2010
Influenza,12,New Hampshire,2,50_59,5,2010
Influenza,1,New Hampshire,1,60_69,2,2010
Influenza,3,New Hampshire,1,60_69,2,2010
Influenza,4,New Hampshire,1,60_69,1,2010
Influenza,7,New Hampshire,1,60_69,1,2010
Influenza,10,New Hampshire,1,60_69,1,2010
Influenza,1,New Hampshire,2,60_69,2,2010
Influenza,3,New Hampshire,2,60_69,1,2010
Influenza,5,New Hampshire,2,60_69,3,2010
Influenza,9,New Hampshire,2,60_69,1,2010
Influenza,10,New Hampshire,2,60_69,2,2010
Influenza,12,New Hampshire,2,60_69,2,2010
Influenza,1,New Jersey,1,00_04,30,2010
Influenza,2,New Jersey,1,00_04,9,2010
Influenza,3,New Jersey,1,00_04,5,2010
Influenza,4,New Jersey,1,00_04,9,2010
Influenza,5,New Jersey,1,00_04,4,2010
Influenza,6,New Jersey,1,00_04,5,2010
Influenza,7,New Jersey,1,00_04,8,2010
Influenza,9,New Jersey,1,00_04,11,2010
Influenza,10,New Jersey,1,00_04,11,2010
Influenza,11,New Jersey,1,00_04,19,2010
Influenza,12,New Jersey,1,00_04,37,2010
Influenza,1,New Jersey,2,00_04,38,2010
Influenza,2,New Jersey,2,00_04,17,2010
Influenza,3,New Jersey,2,00_04,7,2010
Influenza,4,New Jersey,2,00_04,5,2010
Influenza,5,New Jersey,2,00_04,4,2010
Influenza,6,New Jersey,2,00_04,6,2010
Influenza,7,New Jersey,2,00_04,4,2010
Influenza,9,New Jersey,2,00_04,11,2010
Influenza,10,New Jersey,2,00_04,19,2010
Influenza,11,New Jersey,2,00_04,18,2010
Influenza,12,New Jersey,2,00_04,33,2010
Influenza,1,New Jersey,1,05_09,15,2010
Influenza,2,New Jersey,1,05_09,10,2010
Influenza,3,New Jersey,1,05_09,7,2010
Influenza,4,New Jersey,1,05_09,9,2010
Influenza,5,New Jersey,1,05_09,2,2010
Influenza,6,New Jersey,1,05_09,3,2010
Influenza,7,New Jersey,1,05_09,2,2010
Influenza,9,New Jersey,1,05_09,4,2010
Influenza,10,New Jersey,1,05_09,6,2010
Influenza,11,New Jersey,1,05_09,15,2010
Influenza,12,New Jersey,1,05_09,21,2010
Influenza,1,New Jersey,2,05_09,21,2010
Influenza,2,New Jersey,2,05_09,11,2010
Influenza,3,New Jersey,2,05_09,5,2010
Influenza,4,New Jersey,2,05_09,7,2010
Influenza,5,New Jersey,2,05_09,2,2010
Influenza,6,New Jersey,2,05_09,3,2010
Influenza,7,New Jersey,2,05_09,7,2010
Influenza,8,New Jersey,2,05_09,2,2010
Influenza,9,New Jersey,2,05_09,5,2010
Influenza,10,New Jersey,2,05_09,5,2010
Influenza,11,New Jersey,2,05_09,7,2010
Influenza,12,New Jersey,2,05_09,20,2010
Influenza,1,New Jersey,1,10_19,39,2010
Influenza,2,New Jersey,1,10_19,19,2010
Influenza,3,New Jersey,1,10_19,23,2010
Influenza,4,New Jersey,1,10_19,11,2010
Influenza,5,New Jersey,1,10_19,3,2010
Influenza,6,New Jersey,1,10_19,2,2010
Influenza,7,New Jersey,1,10_19,5,2010
Influenza,8,New Jersey,1,10_19,7,2010
Influenza,9,New Jersey,1,10_19,11,2010
Influenza,10,New Jersey,1,10_19,10,2010
Influenza,11,New Jersey,1,10_19,12,2010
Influenza,12,New Jersey,1,10_19,20,2010
Influenza,1,New Jersey,2,10_19,54,2010
Influenza,2,New Jersey,2,10_19,27,2010
Influenza,3,New Jersey,2,10_19,21,2010
Influenza,4,New Jersey,2,10_19,15,2010
Influenza,5,New Jersey,2,10_19,11,2010
Influenza,6,New Jersey,2,10_19,3,2010
Influenza,7,New Jersey,2,10_19,12,2010
Influenza,8,New Jersey,2,10_19,4,2010
Influenza,9,New Jersey,2,10_19,6,2010
Influenza,10,New Jersey,2,10_19,15,2010
Influenza,11,New Jersey,2,10_19,17,2010
Influenza,12,New Jersey,2,10_19,30,2010
Influenza,1,New Jersey,1,20_29,31,2010
Influenza,2,New Jersey,1,20_29,10,2010
Influenza,3,New Jersey,1,20_29,12,2010
Influenza,4,New Jersey,1,20_29,12,2010
Influenza,5,New Jersey,1,20_29,4,2010
Influenza,6,New Jersey,1,20_29,2,2010
Influenza,7,New Jersey,1,20_29,3,2010
Influenza,8,New Jersey,1,20_29,1,2010
Influenza,9,New Jersey,1,20_29,7,2010
Influenza,10,New Jersey,1,20_29,10,2010
Influenza,11,New Jersey,1,20_29,11,2010
Influenza,12,New Jersey,1,20_29,18,2010
Influenza,1,New Jersey,2,20_29,39,2010
Influenza,2,New Jersey,2,20_29,19,2010
Influenza,3,New Jersey,2,20_29,12,2010
Influenza,4,New Jersey,2,20_29,12,2010
Influenza,5,New Jersey,2,20_29,8,2010
Influenza,6,New Jersey,2,20_29,6,2010
Influenza,7,New Jersey,2,20_29,6,2010
Influenza,8,New Jersey,2,20_29,6,2010
Influenza,9,New Jersey,2,20_29,6,2010
Influenza,10,New Jersey,2,20_29,8,2010
Influenza,11,New Jersey,2,20_29,13,2010
Influenza,12,New Jersey,2,20_29,21,2010
Influenza,1,New Jersey,1,30_39,50,2010
Influenza,2,New Jersey,1,30_39,32,2010
Influenza,3,New Jersey,1,30_39,23,2010
Influenza,4,New Jersey,1,30_39,14,2010
Influenza,5,New Jersey,1,30_39,11,2010
Influenza,6,New Jersey,1,30_39,10,2010
Influenza,7,New Jersey,1,30_39,7,2010
Influenza,8,New Jersey,1,30_39,5,2010
Influenza,9,New Jersey,1,30_39,10,2010
Influenza,10,New Jersey,1,30_39,19,2010
Influenza,11,New Jersey,1,30_39,18,2010
Influenza,12,New Jersey,1,30_39,54,2010
Influenza,1,New Jersey,2,30_39,60,2010
Influenza,2,New Jersey,2,30_39,31,2010
Influenza,3,New Jersey,2,30_39,25,2010
Influenza,4,New Jersey,2,30_39,14,2010
Influenza,5,New Jersey,2,30_39,8,2010
Influenza,6,New Jersey,2,30_39,11,2010
Influenza,7,New Jersey,2,30_39,1,2010
Influenza,8,New Jersey,2,30_39,8,2010
Influenza,9,New Jersey,2,30_39,15,2010
Influenza,10,New Jersey,2,30_39,17,2010
Influenza,11,New Jersey,2,30_39,24,2010
Influenza,12,New Jersey,2,30_39,40,2010
Influenza,1,New Jersey,1,40_49,58,2010
