COND2,MONTH,STATE,SEX,AGEGRP,NVISITS
Bacterial pneumonia,8,Indiana,1,00_04,17
Influenza,8,Indiana,1,00_04,2
Other pharyngitis,8,Indiana,1,00_04,148
Other/None,8,Indiana,1,00_04,19996
Otitis media,8,Indiana,1,00_04,217
SSTIs,8,Indiana,1,00_04,40
UTIs,8,Indiana,1,00_04,3
Viral pneumonia,8,Indiana,1,00_04,1
Acute sinusitis,9,Indiana,1,00_04,76
Bacterial pneumonia,9,Indiana,1,00_04,32
Other pharyngitis,9,Indiana,1,00_04,201
Other/None,9,Indiana,1,00_04,19332
Otitis media,9,Indiana,1,00_04,310
SSTIs,9,Indiana,1,00_04,31
Acute sinusitis,10,Indiana,1,00_04,115
Bacterial pneumonia,10,Indiana,1,00_04,29
Influenza,10,Indiana,1,00_04,1
Other pharyngitis,10,Indiana,1,00_04,207
Other/None,10,Indiana,1,00_04,23874
Otitis media,10,Indiana,1,00_04,441
SSTIs,10,Indiana,1,00_04,26
UTIs,10,Indiana,1,00_04,4
Acute sinusitis,11,Indiana,1,00_04,97
Bacterial pneumonia,11,Indiana,1,00_04,45
Influenza,11,Indiana,1,00_04,1
Other pharyngitis,11,Indiana,1,00_04,167
Other/None,11,Indiana,1,00_04,21112
Otitis media,11,Indiana,1,00_04,401
SSTIs,11,Indiana,1,00_04,21
UTIs,11,Indiana,1,00_04,1
Viral pneumonia,11,Indiana,1,00_04,2
Acute sinusitis,12,Indiana,1,00_04,127
Bacterial pneumonia,12,Indiana,1,00_04,48
Influenza,12,Indiana,1,00_04,53
Other pharyngitis,12,Indiana,1,00_04,241
Other/None,12,Indiana,1,00_04,20390
Otitis media,12,Indiana,1,00_04,583
SSTIs,12,Indiana,1,00_04,23
UTIs,12,Indiana,1,00_04,6
Viral pneumonia,12,Indiana,1,00_04,1
Acute sinusitis,1,Indiana,2,00_04,105
Bacterial pneumonia,1,Indiana,2,00_04,32
Other pharyngitis,1,Indiana,2,00_04,188
Other/None,1,Indiana,2,00_04,19879
Otitis media,1,Indiana,2,00_04,457
SSTIs,1,Indiana,2,00_04,35
UTIs,1,Indiana,2,00_04,22
Viral pneumonia,1,Indiana,2,00_04,2
Acute sinusitis,2,Indiana,2,00_04,120
Bacterial pneumonia,2,Indiana,2,00_04,60
Influenza,2,Indiana,2,00_04,9
Other pharyngitis,2,Indiana,2,00_04,212
Other/None,2,Indiana,2,00_04,20118
Otitis media,2,Indiana,2,00_04,615
SSTIs,2,Indiana,2,00_04,29
UTIs,2,Indiana,2,00_04,23
Viral pneumonia,2,Indiana,2,00_04,3
Acute sinusitis,3,Indiana,2,00_04,95
Bacterial pneumonia,3,Indiana,2,00_04,45
Influenza,3,Indiana,2,00_04,16
Other pharyngitis,3,Indiana,2,00_04,209
Other/None,3,Indiana,2,00_04,19753
Otitis media,3,Indiana,2,00_04,578
SSTIs,3,Indiana,2,00_04,26
UTIs,3,Indiana,2,00_04,20
Viral pneumonia,3,Indiana,2,00_04,1
Acute sinusitis,4,Indiana,2,00_04,62
Bacterial pneumonia,4,Indiana,2,00_04,28
Influenza,4,Indiana,2,00_04,1
Other pharyngitis,4,Indiana,2,00_04,148
Other/None,4,Indiana,2,00_04,16956
Otitis media,4,Indiana,2,00_04,382
SSTIs,4,Indiana,2,00_04,26
UTIs,4,Indiana,2,00_04,25
Acute sinusitis,5,Indiana,2,00_04,69
Bacterial pneumonia,5,Indiana,2,00_04,21
Influenza,5,Indiana,2,00_04,5
Other pharyngitis,5,Indiana,2,00_04,121
Other/None,5,Indiana,2,00_04,16367
Otitis media,5,Indiana,2,00_04,281
SSTIs,5,Indiana,2,00_04,31
UTIs,5,Indiana,2,00_04,21
Acute sinusitis,6,Indiana,2,00_04,41
Bacterial pneumonia,6,Indiana,2,00_04,7
Influenza,6,Indiana,2,00_04,1
Other pharyngitis,6,Indiana,2,00_04,129
Other/None,6,Indiana,2,00_04,14512
Otitis media,6,Indiana,2,00_04,189
SSTIs,6,Indiana,2,00_04,45
UTIs,6,Indiana,2,00_04,12
Acute sinusitis,7,Indiana,2,00_04,27
Bacterial pneumonia,7,Indiana,2,00_04,7
Influenza,7,Indiana,2,00_04,1
Other pharyngitis,7,Indiana,2,00_04,118
Other/None,7,Indiana,2,00_04,14365
Otitis media,7,Indiana,2,00_04,179
SSTIs,7,Indiana,2,00_04,30
UTIs,7,Indiana,2,00_04,27
Acute sinusitis,8,Indiana,2,00_04,40
Bacterial pneumonia,8,Indiana,2,00_04,7
Influenza,8,Indiana,2,00_04,1
Other pharyngitis,8,Indiana,2,00_04,152
Other/None,8,Indiana,2,00_04,16322
Otitis media,8,Indiana,2,00_04,173
SSTIs,8,Indiana,2,00_04,25
UTIs,8,Indiana,2,00_04,25
Acute sinusitis,9,Indiana,2,00_04,59
Bacterial pneumonia,9,Indiana,2,00_04,7
Other pharyngitis,9,Indiana,2,00_04,183
Other/None,9,Indiana,2,00_04,15587
Otitis media,9,Indiana,2,00_04,230
SSTIs,9,Indiana,2,00_04,29
UTIs,9,Indiana,2,00_04,31
Viral pneumonia,9,Indiana,2,00_04,1
Acute sinusitis,10,Indiana,2,00_04,74
Bacterial pneumonia,10,Indiana,2,00_04,20
Influenza,10,Indiana,2,00_04,3
Other pharyngitis,10,Indiana,2,00_04,185
Other/None,10,Indiana,2,00_04,19478
Otitis media,10,Indiana,2,00_04,329
SSTIs,10,Indiana,2,00_04,34
UTIs,10,Indiana,2,00_04,31
Acute sinusitis,11,Indiana,2,00_04,106
Bacterial pneumonia,11,Indiana,2,00_04,34
Influenza,11,Indiana,2,00_04,7
Other pharyngitis,11,Indiana,2,00_04,194
Other/None,11,Indiana,2,00_04,17249
Otitis media,11,Indiana,2,00_04,363
SSTIs,11,Indiana,2,00_04,24
UTIs,11,Indiana,2,00_04,21
Viral pneumonia,11,Indiana,2,00_04,1
Acute sinusitis,12,Indiana,2,00_04,116
Bacterial pneumonia,12,Indiana,2,00_04,53
Influenza,12,Indiana,2,00_04,51
Other pharyngitis,12,Indiana,2,00_04,264
Other/None,12,Indiana,2,00_04,16902
Otitis media,12,Indiana,2,00_04,464
SSTIs,12,Indiana,2,00_04,23
UTIs,12,Indiana,2,00_04,23
Viral pneumonia,12,Indiana,2,00_04,2
Acute sinusitis,1,Indiana,1,05_09,105
Bacterial pneumonia,1,Indiana,1,05_09,18
Influenza,1,Indiana,1,05_09,2
Other pharyngitis,1,Indiana,1,05_09,177
Other/None,1,Indiana,1,05_09,17584
Otitis media,1,Indiana,1,05_09,168
SSTIs,1,Indiana,1,05_09,30
UTIs,1,Indiana,1,05_09,3
Viral pneumonia,1,Indiana,1,05_09,3
Acute sinusitis,2,Indiana,1,05_09,136
Bacterial pneumonia,2,Indiana,1,05_09,25
Influenza,2,Indiana,1,05_09,6
Other pharyngitis,2,Indiana,1,05_09,235
Other/None,2,Indiana,1,05_09,19383
Otitis media,2,Indiana,1,05_09,185
SSTIs,2,Indiana,1,05_09,38
UTIs,2,Indiana,1,05_09,2
Acute sinusitis,3,Indiana,1,05_09,105
Bacterial pneumonia,3,Indiana,1,05_09,22
Influenza,3,Indiana,1,05_09,40
Other pharyngitis,3,Indiana,1,05_09,240
Other/None,3,Indiana,1,05_09,19727
Otitis media,3,Indiana,1,05_09,205
SSTIs,3,Indiana,1,05_09,40
UTIs,3,Indiana,1,05_09,1
Viral pneumonia,3,Indiana,1,05_09,1
Acute sinusitis,4,Indiana,1,05_09,73
Bacterial pneumonia,4,Indiana,1,05_09,13
Influenza,4,Indiana,1,05_09,7
Other pharyngitis,4,Indiana,1,05_09,126
Other/None,4,Indiana,1,05_09,17970
Otitis media,4,Indiana,1,05_09,133
SSTIs,4,Indiana,1,05_09,47
UTIs,4,Indiana,1,05_09,2
Acute sinusitis,5,Indiana,1,05_09,58
Bacterial pneumonia,5,Indiana,1,05_09,8
Other pharyngitis,5,Indiana,1,05_09,147
Other/None,5,Indiana,1,05_09,18376
Otitis media,5,Indiana,1,05_09,98
SSTIs,5,Indiana,1,05_09,44
Acute sinusitis,6,Indiana,1,05_09,35
Bacterial pneumonia,6,Indiana,1,05_09,5
Other pharyngitis,6,Indiana,1,05_09,85
Other/None,6,Indiana,1,05_09,16709
Otitis media,6,Indiana,1,05_09,87
SSTIs,6,Indiana,1,05_09,42
UTIs,6,Indiana,1,05_09,2
Acute sinusitis,7,Indiana,1,05_09,38
Bacterial pneumonia,7,Indiana,1,05_09,7
Other pharyngitis,7,Indiana,1,05_09,69
Other/None,7,Indiana,1,05_09,17569
Otitis media,7,Indiana,1,05_09,100
SSTIs,7,Indiana,1,05_09,42
Acute sinusitis,8,Indiana,1,05_09,49
Bacterial pneumonia,8,Indiana,1,05_09,12
Influenza,8,Indiana,1,05_09,2
Other pharyngitis,8,Indiana,1,05_09,112
Other/None,8,Indiana,1,05_09,19715
Otitis media,8,Indiana,1,05_09,99
SSTIs,8,Indiana,1,05_09,42
Acute sinusitis,9,Indiana,1,05_09,72
Bacterial pneumonia,9,Indiana,1,05_09,18
Other pharyngitis,9,Indiana,1,05_09,154
Other/None,9,Indiana,1,05_09,18142
Otitis media,9,Indiana,1,05_09,99
SSTIs,9,Indiana,1,05_09,30
UTIs,9,Indiana,1,05_09,2
Acute sinusitis,10,Indiana,1,05_09,88
Bacterial pneumonia,10,Indiana,1,05_09,25
Other pharyngitis,10,Indiana,1,05_09,159
Other/None,10,Indiana,1,05_09,22644
Otitis media,10,Indiana,1,05_09,98
SSTIs,10,Indiana,1,05_09,44
Acute sinusitis,11,Indiana,1,05_09,82
Bacterial pneumonia,11,Indiana,1,05_09,17
Influenza,11,Indiana,1,05_09,2
Other pharyngitis,11,Indiana,1,05_09,180
Other/None,11,Indiana,1,05_09,19157
Otitis media,11,Indiana,1,05_09,126
SSTIs,11,Indiana,1,05_09,45
UTIs,11,Indiana,1,05_09,3
Acute sinusitis,12,Indiana,1,05_09,135
Bacterial pneumonia,12,Indiana,1,05_09,19
Influenza,12,Indiana,1,05_09,60
Other pharyngitis,12,Indiana,1,05_09,281
Other/None,12,Indiana,1,05_09,17473
Otitis media,12,Indiana,1,05_09,160
SSTIs,12,Indiana,1,05_09,30
UTIs,12,Indiana,1,05_09,2
Viral pneumonia,12,Indiana,1,05_09,2
Acute sinusitis,1,Indiana,2,05_09,89
Bacterial pneumonia,1,Indiana,2,05_09,19
Influenza,1,Indiana,2,05_09,3
Other pharyngitis,1,Indiana,2,05_09,191
Other/None,1,Indiana,2,05_09,13420
Otitis media,1,Indiana,2,05_09,137
SSTIs,1,Indiana,2,05_09,20
UTIs,1,Indiana,2,05_09,29
Acute sinusitis,2,Indiana,2,05_09,109
Bacterial pneumonia,2,Indiana,2,05_09,14
Influenza,2,Indiana,2,05_09,5
Other pharyngitis,2,Indiana,2,05_09,246
Other/None,2,Indiana,2,05_09,14940
Otitis media,2,Indiana,2,05_09,187
SSTIs,2,Indiana,2,05_09,28
UTIs,2,Indiana,2,05_09,27
Viral pneumonia,2,Indiana,2,05_09,1
Acute sinusitis,3,Indiana,2,05_09,79
Bacterial pneumonia,3,Indiana,2,05_09,13
Influenza,3,Indiana,2,05_09,22
Other pharyngitis,3,Indiana,2,05_09,236
Other/None,3,Indiana,2,05_09,15062
Otitis media,3,Indiana,2,05_09,159
SSTIs,3,Indiana,2,05_09,32
UTIs,3,Indiana,2,05_09,27
Acute sinusitis,4,Indiana,2,05_09,67
Bacterial pneumonia,4,Indiana,2,05_09,15
Influenza,4,Indiana,2,05_09,7
Other pharyngitis,4,Indiana,2,05_09,159
Other/None,4,Indiana,2,05_09,13047
Otitis media,4,Indiana,2,05_09,88
SSTIs,4,Indiana,2,05_09,32
UTIs,4,Indiana,2,05_09,18
Acute sinusitis,5,Indiana,2,05_09,58
Bacterial pneumonia,5,Indiana,2,05_09,11
Influenza,5,Indiana,2,05_09,3
Other pharyngitis,5,Indiana,2,05_09,135
Other/None,5,Indiana,2,05_09,13236
Otitis media,5,Indiana,2,05_09,81
SSTIs,5,Indiana,2,05_09,36
UTIs,5,Indiana,2,05_09,28
Acute sinusitis,6,Indiana,2,05_09,32
Bacterial pneumonia,6,Indiana,2,05_09,5
Other pharyngitis,6,Indiana,2,05_09,91
Other/None,6,Indiana,2,05_09,12136
Otitis media,6,Indiana,2,05_09,77
SSTIs,6,Indiana,2,05_09,31
UTIs,6,Indiana,2,05_09,23
Viral pneumonia,6,Indiana,2,05_09,1
Acute sinusitis,7,Indiana,2,05_09,36
Bacterial pneumonia,7,Indiana,2,05_09,4
Other pharyngitis,7,Indiana,2,05_09,86
Other/None,7,Indiana,2,05_09,13098
Otitis media,7,Indiana,2,05_09,93
SSTIs,7,Indiana,2,05_09,26
UTIs,7,Indiana,2,05_09,21
Acute sinusitis,8,Indiana,2,05_09,52
Bacterial pneumonia,8,Indiana,2,05_09,4
Influenza,8,Indiana,2,05_09,4
Other pharyngitis,8,Indiana,2,05_09,115
Other/None,8,Indiana,2,05_09,14551
Otitis media,8,Indiana,2,05_09,91
SSTIs,8,Indiana,2,05_09,30
UTIs,8,Indiana,2,05_09,25
Acute sinusitis,9,Indiana,2,05_09,76
Bacterial pneumonia,9,Indiana,2,05_09,11
Influenza,9,Indiana,2,05_09,1
Other pharyngitis,9,Indiana,2,05_09,142
Other/None,9,Indiana,2,05_09,13211
Otitis media,9,Indiana,2,05_09,80
SSTIs,9,Indiana,2,05_09,30
UTIs,9,Indiana,2,05_09,11
Viral pneumonia,9,Indiana,2,05_09,1
Acute sinusitis,10,Indiana,2,05_09,79
Bacterial pneumonia,10,Indiana,2,05_09,15
Influenza,10,Indiana,2,05_09,1
Other pharyngitis,10,Indiana,2,05_09,171
Other/None,10,Indiana,2,05_09,17135
Otitis media,10,Indiana,2,05_09,111
SSTIs,10,Indiana,2,05_09,35
UTIs,10,Indiana,2,05_09,20
Acute sinusitis,11,Indiana,2,05_09,78
Bacterial pneumonia,11,Indiana,2,05_09,22
Influenza,11,Indiana,2,05_09,4
Other pharyngitis,11,Indiana,2,05_09,213
Other/None,11,Indiana,2,05_09,14466
Otitis media,11,Indiana,2,05_09,101
SSTIs,11,Indiana,2,05_09,29
UTIs,11,Indiana,2,05_09,19
Acute sinusitis,12,Indiana,2,05_09,98
Bacterial pneumonia,12,Indiana,2,05_09,26
Influenza,12,Indiana,2,05_09,45
Other pharyngitis,12,Indiana,2,05_09,296
Other/None,12,Indiana,2,05_09,14025
Otitis media,12,Indiana,2,05_09,152
SSTIs,12,Indiana,2,05_09,30
UTIs,12,Indiana,2,05_09,25
Acute sinusitis,1,Indiana,1,10_19,205
Bacterial pneumonia,1,Indiana,1,10_19,23
Influenza,1,Indiana,1,10_19,6
Other pharyngitis,1,Indiana,1,10_19,273
Other/None,1,Indiana,1,10_19,36983
Otitis media,1,Indiana,1,10_19,133
SSTIs,1,Indiana,1,10_19,200
UTIs,1,Indiana,1,10_19,2
Acute sinusitis,2,Indiana,1,10_19,258
Bacterial pneumonia,2,Indiana,1,10_19,17
Influenza,2,Indiana,1,10_19,4
Other pharyngitis,2,Indiana,1,10_19,306
Other/None,2,Indiana,1,10_19,38974
Otitis media,2,Indiana,1,10_19,167
SSTIs,2,Indiana,1,10_19,204
UTIs,2,Indiana,1,10_19,7
Viral pneumonia,2,Indiana,1,10_19,1
Acute sinusitis,3,Indiana,1,10_19,189
Bacterial pneumonia,3,Indiana,1,10_19,9
Influenza,3,Indiana,1,10_19,10
Other pharyngitis,3,Indiana,1,10_19,276
Other/None,3,Indiana,1,10_19,40455
Otitis media,3,Indiana,1,10_19,140
SSTIs,3,Indiana,1,10_19,196
UTIs,3,Indiana,1,10_19,5
Viral pneumonia,3,Indiana,1,10_19,1
Acute sinusitis,4,Indiana,1,10_19,177
Bacterial pneumonia,4,Indiana,1,10_19,17
Influenza,4,Indiana,1,10_19,6
Other pharyngitis,4,Indiana,1,10_19,213
Other/None,4,Indiana,1,10_19,36949
Otitis media,4,Indiana,1,10_19,122
SSTIs,4,Indiana,1,10_19,237
UTIs,4,Indiana,1,10_19,4
Viral pneumonia,4,Indiana,1,10_19,2
Acute sinusitis,5,Indiana,1,10_19,137
Bacterial pneumonia,5,Indiana,1,10_19,13
Influenza,5,Indiana,1,10_19,2
Other pharyngitis,5,Indiana,1,10_19,202
Other/None,5,Indiana,1,10_19,40118
Otitis media,5,Indiana,1,10_19,108
SSTIs,5,Indiana,1,10_19,261
UTIs,5,Indiana,1,10_19,7
Viral pneumonia,5,Indiana,1,10_19,2
Acute sinusitis,6,Indiana,1,10_19,91
Bacterial pneumonia,6,Indiana,1,10_19,10
Other pharyngitis,6,Indiana,1,10_19,113
Other/None,6,Indiana,1,10_19,38474
Otitis media,6,Indiana,1,10_19,81
SSTIs,6,Indiana,1,10_19,238
UTIs,6,Indiana,1,10_19,9
Viral pneumonia,6,Indiana,1,10_19,1
Acute sinusitis,7,Indiana,1,10_19,60
Bacterial pneumonia,7,Indiana,1,10_19,6
Other pharyngitis,7,Indiana,1,10_19,84
Other/None,7,Indiana,1,10_19,41176
Otitis media,7,Indiana,1,10_19,100
SSTIs,7,Indiana,1,10_19,248
UTIs,7,Indiana,1,10_19,11
Viral pneumonia,7,Indiana,1,10_19,2
Acute sinusitis,8,Indiana,1,10_19,135
Bacterial pneumonia,8,Indiana,1,10_19,9
Other pharyngitis,8,Indiana,1,10_19,189
Other/None,8,Indiana,1,10_19,46380
Otitis media,8,Indiana,1,10_19,113
SSTIs,8,Indiana,1,10_19,255
UTIs,8,Indiana,1,10_19,9
Viral pneumonia,8,Indiana,1,10_19,1
Acute sinusitis,9,Indiana,1,10_19,159
Bacterial pneumonia,9,Indiana,1,10_19,7
Influenza,9,Indiana,1,10_19,1
Other pharyngitis,9,Indiana,1,10_19,193
Other/None,9,Indiana,1,10_19,37715
Otitis media,9,Indiana,1,10_19,117
SSTIs,9,Indiana,1,10_19,241
UTIs,9,Indiana,1,10_19,10
Viral pneumonia,9,Indiana,1,10_19,2
Acute sinusitis,10,Indiana,1,10_19,124
Bacterial pneumonia,10,Indiana,1,10_19,10
Influenza,10,Indiana,1,10_19,4
Other pharyngitis,10,Indiana,1,10_19,243
Other/None,10,Indiana,1,10_19,44850
Otitis media,10,Indiana,1,10_19,113
SSTIs,10,Indiana,1,10_19,263
UTIs,10,Indiana,1,10_19,4
Viral pneumonia,10,Indiana,1,10_19,3
Acute sinusitis,11,Indiana,1,10_19,165
Bacterial pneumonia,11,Indiana,1,10_19,14
Influenza,11,Indiana,1,10_19,7
Other pharyngitis,11,Indiana,1,10_19,260
Other/None,11,Indiana,1,10_19,38056
Otitis media,11,Indiana,1,10_19,112
SSTIs,11,Indiana,1,10_19,212
Strep pharyngitis,11,Indiana,1,10_19,1
UTIs,11,Indiana,1,10_19,8
Viral pneumonia,11,Indiana,1,10_19,2
Acute sinusitis,12,Indiana,1,10_19,210
Bacterial pneumonia,12,Indiana,1,10_19,15
Influenza,12,Indiana,1,10_19,61
Other pharyngitis,12,Indiana,1,10_19,299
Other/None,12,Indiana,1,10_19,35712
Otitis media,12,Indiana,1,10_19,142
SSTIs,12,Indiana,1,10_19,209
UTIs,12,Indiana,1,10_19,5
Acute sinusitis,1,Indiana,2,10_19,240
Bacterial pneumonia,1,Indiana,2,10_19,20
Influenza,1,Indiana,2,10_19,4
Other pharyngitis,1,Indiana,2,10_19,347
Other/None,1,Indiana,2,10_19,44436
Otitis media,1,Indiana,2,10_19,141
SSTIs,1,Indiana,2,10_19,246
Strep pharyngitis,1,Indiana,2,10_19,3
UTIs,1,Indiana,2,10_19,75
Acute sinusitis,2,Indiana,2,10_19,275
Bacterial pneumonia,2,Indiana,2,10_19,18
Influenza,2,Indiana,2,10_19,7
Other pharyngitis,2,Indiana,2,10_19,440
Other/None,2,Indiana,2,10_19,46651
Otitis media,2,Indiana,2,10_19,146
SSTIs,2,Indiana,2,10_19,270
UTIs,2,Indiana,2,10_19,88
Acute sinusitis,3,Indiana,2,10_19,199
Bacterial pneumonia,3,Indiana,2,10_19,18
Influenza,3,Indiana,2,10_19,19
Other pharyngitis,3,Indiana,2,10_19,342
Other/None,3,Indiana,2,10_19,47141
Otitis media,3,Indiana,2,10_19,134
SSTIs,3,Indiana,2,10_19,249
Strep pharyngitis,3,Indiana,2,10_19,2
UTIs,3,Indiana,2,10_19,61
Acute sinusitis,4,Indiana,2,10_19,215
Bacterial pneumonia,4,Indiana,2,10_19,8
Influenza,4,Indiana,2,10_19,3
Other pharyngitis,4,Indiana,2,10_19,296
Other/None,4,Indiana,2,10_19,45021
Otitis media,4,Indiana,2,10_19,113
SSTIs,4,Indiana,2,10_19,258
Strep pharyngitis,4,Indiana,2,10_19,1
UTIs,4,Indiana,2,10_19,74
Acute sinusitis,5,Indiana,2,10_19,188
Bacterial pneumonia,5,Indiana,2,10_19,8
Influenza,5,Indiana,2,10_19,2
Other pharyngitis,5,Indiana,2,10_19,271
Other/None,5,Indiana,2,10_19,46831
Otitis media,5,Indiana,2,10_19,105
SSTIs,5,Indiana,2,10_19,303
Strep pharyngitis,5,Indiana,2,10_19,2
UTIs,5,Indiana,2,10_19,71
Acute sinusitis,6,Indiana,2,10_19,108
Bacterial pneumonia,6,Indiana,2,10_19,15
Other pharyngitis,6,Indiana,2,10_19,114
Other/None,6,Indiana,2,10_19,44366
Otitis media,6,Indiana,2,10_19,82
SSTIs,6,Indiana,2,10_19,298
UTIs,6,Indiana,2,10_19,72
Acute sinusitis,7,Indiana,2,10_19,79
Bacterial pneumonia,7,Indiana,2,10_19,5
Influenza,7,Indiana,2,10_19,2
Other pharyngitis,7,Indiana,2,10_19,144
Other/None,7,Indiana,2,10_19,48067
Otitis media,7,Indiana,2,10_19,115
SSTIs,7,Indiana,2,10_19,315
UTIs,7,Indiana,2,10_19,95
Acute sinusitis,8,Indiana,2,10_19,174
Bacterial pneumonia,8,Indiana,2,10_19,14
Influenza,8,Indiana,2,10_19,4
Other pharyngitis,8,Indiana,2,10_19,233
Other/None,8,Indiana,2,10_19,53729
Otitis media,8,Indiana,2,10_19,116
SSTIs,8,Indiana,2,10_19,318
UTIs,8,Indiana,2,10_19,97
Viral pneumonia,8,Indiana,2,10_19,1
Acute sinusitis,9,Indiana,2,10_19,195
Bacterial pneumonia,9,Indiana,2,10_19,10
Influenza,9,Indiana,2,10_19,1
Other pharyngitis,9,Indiana,2,10_19,255
Other/None,9,Indiana,2,10_19,43465
Otitis media,9,Indiana,2,10_19,105
SSTIs,9,Indiana,2,10_19,297
Strep pharyngitis,9,Indiana,2,10_19,1
UTIs,9,Indiana,2,10_19,113
Acute sinusitis,10,Indiana,2,10_19,205
Bacterial pneumonia,10,Indiana,2,10_19,12
Influenza,10,Indiana,2,10_19,1
Other pharyngitis,10,Indiana,2,10_19,319
Other/None,10,Indiana,2,10_19,53206
Otitis media,10,Indiana,2,10_19,127
SSTIs,10,Indiana,2,10_19,353
Strep pharyngitis,10,Indiana,2,10_19,1
UTIs,10,Indiana,2,10_19,106
Acute sinusitis,11,Indiana,2,10_19,224
Bacterial pneumonia,11,Indiana,2,10_19,10
Influenza,11,Indiana,2,10_19,4
Other pharyngitis,11,Indiana,2,10_19,362
Other/None,11,Indiana,2,10_19,47476
Otitis media,11,Indiana,2,10_19,130
SSTIs,11,Indiana,2,10_19,311
UTIs,11,Indiana,2,10_19,90
Acute sinusitis,12,Indiana,2,10_19,242
Bacterial pneumonia,12,Indiana,2,10_19,19
Influenza,12,Indiana,2,10_19,46
Other pharyngitis,12,Indiana,2,10_19,422
Other/None,12,Indiana,2,10_19,43834
Otitis media,12,Indiana,2,10_19,158
SSTIs,12,Indiana,2,10_19,254
Strep pharyngitis,12,Indiana,2,10_19,4
UTIs,12,Indiana,2,10_19,78
Acute sinusitis,1,Indiana,1,20_29,117
Bacterial pneumonia,1,Indiana,1,20_29,10
Influenza,1,Indiana,1,20_29,3
Other pharyngitis,1,Indiana,1,20_29,101
Other/None,1,Indiana,1,20_29,20641
Otitis media,1,Indiana,1,20_29,54
SSTIs,1,Indiana,1,20_29,130
Strep pharyngitis,1,Indiana,1,20_29,2
UTIs,1,Indiana,1,20_29,12
Acute sinusitis,2,Indiana,1,20_29,100
Bacterial pneumonia,2,Indiana,1,20_29,7
Influenza,2,Indiana,1,20_29,8
Other pharyngitis,2,Indiana,1,20_29,77
Other/None,2,Indiana,1,20_29,20575
Otitis media,2,Indiana,1,20_29,54
SSTIs,2,Indiana,1,20_29,133
UTIs,2,Indiana,1,20_29,9
Acute sinusitis,3,Indiana,1,20_29,81
Bacterial pneumonia,3,Indiana,1,20_29,3
Influenza,3,Indiana,1,20_29,6
Other pharyngitis,3,Indiana,1,20_29,71
Other/None,3,Indiana,1,20_29,21722
Otitis media,3,Indiana,1,20_29,43
SSTIs,3,Indiana,1,20_29,147
Strep pharyngitis,3,Indiana,1,20_29,1
UTIs,3,Indiana,1,20_29,12
Acute sinusitis,4,Indiana,1,20_29,74
Bacterial pneumonia,4,Indiana,1,20_29,7
Fungal pneumonia,4,Indiana,1,20_29,1
Influenza,4,Indiana,1,20_29,2
Other pharyngitis,4,Indiana,1,20_29,86
Other/None,4,Indiana,1,20_29,20284
Otitis media,4,Indiana,1,20_29,30
SSTIs,4,Indiana,1,20_29,108
UTIs,4,Indiana,1,20_29,6
Acute sinusitis,5,Indiana,1,20_29,64
Bacterial pneumonia,5,Indiana,1,20_29,2
Influenza,5,Indiana,1,20_29,1
Other pharyngitis,5,Indiana,1,20_29,64
Other/None,5,Indiana,1,20_29,22377
Otitis media,5,Indiana,1,20_29,38
SSTIs,5,Indiana,1,20_29,126
UTIs,5,Indiana,1,20_29,5
Acute sinusitis,6,Indiana,1,20_29,53
Bacterial pneumonia,6,Indiana,1,20_29,7
Influenza,6,Indiana,1,20_29,1
Other pharyngitis,6,Indiana,1,20_29,56
Other/None,6,Indiana,1,20_29,21064
Otitis media,6,Indiana,1,20_29,25
SSTIs,6,Indiana,1,20_29,152
UTIs,6,Indiana,1,20_29,7
Viral pneumonia,6,Indiana,1,20_29,1
Acute sinusitis,7,Indiana,1,20_29,47
Bacterial pneumonia,7,Indiana,1,20_29,6
Fungal pneumonia,7,Indiana,1,20_29,1
Other pharyngitis,7,Indiana,1,20_29,53
Other/None,7,Indiana,1,20_29,21625
Otitis media,7,Indiana,1,20_29,31
SSTIs,7,Indiana,1,20_29,146
Strep pharyngitis,7,Indiana,1,20_29,1
UTIs,7,Indiana,1,20_29,7
Acute sinusitis,8,Indiana,1,20_29,48
Bacterial pneumonia,8,Indiana,1,20_29,2
Other pharyngitis,8,Indiana,1,20_29,62
Other/None,8,Indiana,1,20_29,22929
Otitis media,8,Indiana,1,20_29,30
SSTIs,8,Indiana,1,20_29,148
UTIs,8,Indiana,1,20_29,13
Acute sinusitis,9,Indiana,1,20_29,76
Bacterial pneumonia,9,Indiana,1,20_29,1
Other pharyngitis,9,Indiana,1,20_29,80
Other/None,9,Indiana,1,20_29,19270
Otitis media,9,Indiana,1,20_29,38
SSTIs,9,Indiana,1,20_29,106
UTIs,9,Indiana,1,20_29,3
Acute sinusitis,10,Indiana,1,20_29,83
Bacterial pneumonia,10,Indiana,1,20_29,5
Influenza,10,Indiana,1,20_29,3
Other pharyngitis,10,Indiana,1,20_29,72
Other/None,10,Indiana,1,20_29,22246
Otitis media,10,Indiana,1,20_29,62
SSTIs,10,Indiana,1,20_29,113
Strep pharyngitis,10,Indiana,1,20_29,1
UTIs,10,Indiana,1,20_29,8
Viral pneumonia,10,Indiana,1,20_29,1
Acute sinusitis,11,Indiana,1,20_29,86
Bacterial pneumonia,11,Indiana,1,20_29,9
Influenza,11,Indiana,1,20_29,1
Other pharyngitis,11,Indiana,1,20_29,94
Other/None,11,Indiana,1,20_29,19911
Otitis media,11,Indiana,1,20_29,55
