COND1,MONTH,STATE,SEX,AGEGRP,NVISITS
Bacterial pneumonia,7,Illinois,2,60_69,37
Fungal pneumonia,7,Illinois,2,60_69,1
Influenza,7,Illinois,2,60_69,1
Other pharyngitis,7,Illinois,2,60_69,46
Other/None,7,Illinois,2,60_69,27364
Otitis media,7,Illinois,2,60_69,27
SSTIs,7,Illinois,2,60_69,236
Strep pharyngitis,7,Illinois,2,60_69,49
UTIs,7,Illinois,2,60_69,256
Viral pneumonia,7,Illinois,2,60_69,1
Acute sinusitis,8,Illinois,2,60_69,128
Bacterial pneumonia,8,Illinois,2,60_69,41
Other pharyngitis,8,Illinois,2,60_69,51
Other/None,8,Illinois,2,60_69,28061
Otitis media,8,Illinois,2,60_69,36
SSTIs,8,Illinois,2,60_69,223
Strep pharyngitis,8,Illinois,2,60_69,50
UTIs,8,Illinois,2,60_69,237
Viral pneumonia,8,Illinois,2,60_69,1
Acute sinusitis,9,Illinois,2,60_69,115
Bacterial pneumonia,9,Illinois,2,60_69,42
Influenza,9,Illinois,2,60_69,2
Other pharyngitis,9,Illinois,2,60_69,40
Other/None,9,Illinois,2,60_69,27857
Otitis media,9,Illinois,2,60_69,28
SSTIs,9,Illinois,2,60_69,219
Strep pharyngitis,9,Illinois,2,60_69,55
UTIs,9,Illinois,2,60_69,254
Viral pneumonia,9,Illinois,2,60_69,2
Acute sinusitis,10,Illinois,2,60_69,158
Bacterial pneumonia,10,Illinois,2,60_69,48
Influenza,10,Illinois,2,60_69,4
Other pharyngitis,10,Illinois,2,60_69,47
Other/None,10,Illinois,2,60_69,32591
Otitis media,10,Illinois,2,60_69,21
SSTIs,10,Illinois,2,60_69,225
Strep pharyngitis,10,Illinois,2,60_69,48
UTIs,10,Illinois,2,60_69,289
Viral pneumonia,10,Illinois,2,60_69,1
Acute sinusitis,11,Illinois,2,60_69,169
Bacterial pneumonia,11,Illinois,2,60_69,53
Influenza,11,Illinois,2,60_69,4
Other pharyngitis,11,Illinois,2,60_69,67
Other/None,11,Illinois,2,60_69,28692
Otitis media,11,Illinois,2,60_69,23
SSTIs,11,Illinois,2,60_69,238
Strep pharyngitis,11,Illinois,2,60_69,42
UTIs,11,Illinois,2,60_69,226
Viral pneumonia,11,Illinois,2,60_69,2
Acute sinusitis,12,Illinois,2,60_69,204
Bacterial pneumonia,12,Illinois,2,60_69,46
Influenza,12,Illinois,2,60_69,27
Other pharyngitis,12,Illinois,2,60_69,72
Other/None,12,Illinois,2,60_69,28828
Otitis media,12,Illinois,2,60_69,26
SSTIs,12,Illinois,2,60_69,238
Strep pharyngitis,12,Illinois,2,60_69,43
UTIs,12,Illinois,2,60_69,241
Viral pneumonia,12,Illinois,2,60_69,2
Acute sinusitis,1,Indiana,1,00_04,319
Bacterial pneumonia,1,Indiana,1,00_04,172
Influenza,1,Indiana,1,00_04,345
Other pharyngitis,1,Indiana,1,00_04,420
Other/None,1,Indiana,1,00_04,20442
Otitis media,1,Indiana,1,00_04,2539
SSTIs,1,Indiana,1,00_04,86
UTIs,1,Indiana,1,00_04,19
Viral pneumonia,1,Indiana,1,00_04,18
Acute sinusitis,2,Indiana,1,00_04,272
Bacterial pneumonia,2,Indiana,1,00_04,158
Influenza,2,Indiana,1,00_04,150
Other pharyngitis,2,Indiana,1,00_04,454
Other/None,2,Indiana,1,00_04,16843
Otitis media,2,Indiana,1,00_04,2194
SSTIs,2,Indiana,1,00_04,98
UTIs,2,Indiana,1,00_04,10
Viral pneumonia,2,Indiana,1,00_04,4
Acute sinusitis,3,Indiana,1,00_04,305
Bacterial pneumonia,3,Indiana,1,00_04,110
Influenza,3,Indiana,1,00_04,131
Other pharyngitis,3,Indiana,1,00_04,450
Other/None,3,Indiana,1,00_04,16582
Otitis media,3,Indiana,1,00_04,2342
SSTIs,3,Indiana,1,00_04,97
UTIs,3,Indiana,1,00_04,8
Viral pneumonia,3,Indiana,1,00_04,9
Acute sinusitis,4,Indiana,1,00_04,243
Bacterial pneumonia,4,Indiana,1,00_04,126
Influenza,4,Indiana,1,00_04,33
Other pharyngitis,4,Indiana,1,00_04,403
Other/None,4,Indiana,1,00_04,16991
Otitis media,4,Indiana,1,00_04,1948
SSTIs,4,Indiana,1,00_04,91
UTIs,4,Indiana,1,00_04,5
Viral pneumonia,4,Indiana,1,00_04,9
Acute sinusitis,5,Indiana,1,00_04,238
Bacterial pneumonia,5,Indiana,1,00_04,127
Influenza,5,Indiana,1,00_04,2
Other pharyngitis,5,Indiana,1,00_04,477
Other/None,5,Indiana,1,00_04,16438
Otitis media,5,Indiana,1,00_04,1674
SSTIs,5,Indiana,1,00_04,125
UTIs,5,Indiana,1,00_04,14
Viral pneumonia,5,Indiana,1,00_04,3
Acute sinusitis,6,Indiana,1,00_04,111
Bacterial pneumonia,6,Indiana,1,00_04,66
Other pharyngitis,6,Indiana,1,00_04,368
Other/None,6,Indiana,1,00_04,14444
Otitis media,6,Indiana,1,00_04,1097
SSTIs,6,Indiana,1,00_04,152
UTIs,6,Indiana,1,00_04,17
Viral pneumonia,6,Indiana,1,00_04,2
Acute sinusitis,7,Indiana,1,00_04,95
Bacterial pneumonia,7,Indiana,1,00_04,76
Influenza,7,Indiana,1,00_04,1
Other pharyngitis,7,Indiana,1,00_04,369
Other/None,7,Indiana,1,00_04,15450
Otitis media,7,Indiana,1,00_04,918
SSTIs,7,Indiana,1,00_04,163
UTIs,7,Indiana,1,00_04,15
Viral pneumonia,7,Indiana,1,00_04,4
Acute sinusitis,8,Indiana,1,00_04,149
Bacterial pneumonia,8,Indiana,1,00_04,69
Other pharyngitis,8,Indiana,1,00_04,392
Other/None,8,Indiana,1,00_04,15808
Otitis media,8,Indiana,1,00_04,948
SSTIs,8,Indiana,1,00_04,145
UTIs,8,Indiana,1,00_04,13
Viral pneumonia,8,Indiana,1,00_04,4
Acute sinusitis,9,Indiana,1,00_04,273
Bacterial pneumonia,9,Indiana,1,00_04,96
Influenza,9,Indiana,1,00_04,4
Other pharyngitis,9,Indiana,1,00_04,501
Other/None,9,Indiana,1,00_04,16024
Otitis media,9,Indiana,1,00_04,1166
SSTIs,9,Indiana,1,00_04,131
UTIs,9,Indiana,1,00_04,15
Viral pneumonia,9,Indiana,1,00_04,3
Acute sinusitis,10,Indiana,1,00_04,338
Bacterial pneumonia,10,Indiana,1,00_04,124
Influenza,10,Indiana,1,00_04,4
Other pharyngitis,10,Indiana,1,00_04,515
Other/None,10,Indiana,1,00_04,19917
Otitis media,10,Indiana,1,00_04,1406
SSTIs,10,Indiana,1,00_04,112
UTIs,10,Indiana,1,00_04,11
Viral pneumonia,10,Indiana,1,00_04,4
Acute sinusitis,11,Indiana,1,00_04,396
Bacterial pneumonia,11,Indiana,1,00_04,187
Influenza,11,Indiana,1,00_04,14
Other pharyngitis,11,Indiana,1,00_04,442
Other/None,11,Indiana,1,00_04,16429
Otitis media,11,Indiana,1,00_04,1667
SSTIs,11,Indiana,1,00_04,94
UTIs,11,Indiana,1,00_04,15
Viral pneumonia,11,Indiana,1,00_04,6
Acute sinusitis,12,Indiana,1,00_04,383
Bacterial pneumonia,12,Indiana,1,00_04,221
Influenza,12,Indiana,1,00_04,94
Other pharyngitis,12,Indiana,1,00_04,423
Other/None,12,Indiana,1,00_04,15191
Otitis media,12,Indiana,1,00_04,2055
SSTIs,12,Indiana,1,00_04,104
UTIs,12,Indiana,1,00_04,22
Viral pneumonia,12,Indiana,1,00_04,5
Acute sinusitis,1,Indiana,2,00_04,266
Bacterial pneumonia,1,Indiana,2,00_04,176
Influenza,1,Indiana,2,00_04,301
Other pharyngitis,1,Indiana,2,00_04,471
Other/None,1,Indiana,2,00_04,16557
Otitis media,1,Indiana,2,00_04,2258
SSTIs,1,Indiana,2,00_04,96
UTIs,1,Indiana,2,00_04,131
Viral pneumonia,1,Indiana,2,00_04,11
Acute sinusitis,2,Indiana,2,00_04,256
Bacterial pneumonia,2,Indiana,2,00_04,113
Influenza,2,Indiana,2,00_04,139
Other pharyngitis,2,Indiana,2,00_04,429
Other/None,2,Indiana,2,00_04,13545
Otitis media,2,Indiana,2,00_04,1918
SSTIs,2,Indiana,2,00_04,90
UTIs,2,Indiana,2,00_04,91
Viral pneumonia,2,Indiana,2,00_04,13
Acute sinusitis,3,Indiana,2,00_04,260
Bacterial pneumonia,3,Indiana,2,00_04,123
Influenza,3,Indiana,2,00_04,121
Other pharyngitis,3,Indiana,2,00_04,475
Other/None,3,Indiana,2,00_04,13440
Otitis media,3,Indiana,2,00_04,1891
SSTIs,3,Indiana,2,00_04,89
UTIs,3,Indiana,2,00_04,111
Viral pneumonia,3,Indiana,2,00_04,1
Acute sinusitis,4,Indiana,2,00_04,177
Bacterial pneumonia,4,Indiana,2,00_04,109
Influenza,4,Indiana,2,00_04,32
Other pharyngitis,4,Indiana,2,00_04,422
Other/None,4,Indiana,2,00_04,13237
Otitis media,4,Indiana,2,00_04,1681
SSTIs,4,Indiana,2,00_04,98
UTIs,4,Indiana,2,00_04,130
Viral pneumonia,4,Indiana,2,00_04,4
Acute sinusitis,5,Indiana,2,00_04,181
Bacterial pneumonia,5,Indiana,2,00_04,99
Influenza,5,Indiana,2,00_04,2
Other pharyngitis,5,Indiana,2,00_04,417
Other/None,5,Indiana,2,00_04,12610
Otitis media,5,Indiana,2,00_04,1368
SSTIs,5,Indiana,2,00_04,132
UTIs,5,Indiana,2,00_04,142
Viral pneumonia,5,Indiana,2,00_04,3
Acute sinusitis,6,Indiana,2,00_04,109
Bacterial pneumonia,6,Indiana,2,00_04,65
Influenza,6,Indiana,2,00_04,1
Other pharyngitis,6,Indiana,2,00_04,381
Other/None,6,Indiana,2,00_04,10952
Otitis media,6,Indiana,2,00_04,926
SSTIs,6,Indiana,2,00_04,121
UTIs,6,Indiana,2,00_04,147
Acute sinusitis,7,Indiana,2,00_04,87
Bacterial pneumonia,7,Indiana,2,00_04,51
Influenza,7,Indiana,2,00_04,2
Other pharyngitis,7,Indiana,2,00_04,325
Other/None,7,Indiana,2,00_04,11572
Otitis media,7,Indiana,2,00_04,764
SSTIs,7,Indiana,2,00_04,144
UTIs,7,Indiana,2,00_04,154
Acute sinusitis,8,Indiana,2,00_04,128
Bacterial pneumonia,8,Indiana,2,00_04,53
Other pharyngitis,8,Indiana,2,00_04,408
Other/None,8,Indiana,2,00_04,11982
Otitis media,8,Indiana,2,00_04,806
SSTIs,8,Indiana,2,00_04,116
UTIs,8,Indiana,2,00_04,144
Acute sinusitis,9,Indiana,2,00_04,199
Bacterial pneumonia,9,Indiana,2,00_04,81
Influenza,9,Indiana,2,00_04,4
Other pharyngitis,9,Indiana,2,00_04,456
Other/None,9,Indiana,2,00_04,12392
Otitis media,9,Indiana,2,00_04,1017
SSTIs,9,Indiana,2,00_04,123
UTIs,9,Indiana,2,00_04,137
Viral pneumonia,9,Indiana,2,00_04,2
Acute sinusitis,10,Indiana,2,00_04,259
Bacterial pneumonia,10,Indiana,2,00_04,107
Influenza,10,Indiana,2,00_04,12
Other pharyngitis,10,Indiana,2,00_04,483
Other/None,10,Indiana,2,00_04,15791
Otitis media,10,Indiana,2,00_04,1208
SSTIs,10,Indiana,2,00_04,115
UTIs,10,Indiana,2,00_04,143
Acute sinusitis,11,Indiana,2,00_04,302
Bacterial pneumonia,11,Indiana,2,00_04,159
Influenza,11,Indiana,2,00_04,11
Other pharyngitis,11,Indiana,2,00_04,464
Other/None,11,Indiana,2,00_04,12985
Otitis media,11,Indiana,2,00_04,1469
SSTIs,11,Indiana,2,00_04,102
UTIs,11,Indiana,2,00_04,114
Viral pneumonia,11,Indiana,2,00_04,2
Acute sinusitis,12,Indiana,2,00_04,286
Bacterial pneumonia,12,Indiana,2,00_04,199
Influenza,12,Indiana,2,00_04,78
Other pharyngitis,12,Indiana,2,00_04,453
Other/None,12,Indiana,2,00_04,11729
Otitis media,12,Indiana,2,00_04,1750
SSTIs,12,Indiana,2,00_04,87
UTIs,12,Indiana,2,00_04,143
Viral pneumonia,12,Indiana,2,00_04,6
Acute sinusitis,1,Indiana,1,05_09,310
Bacterial pneumonia,1,Indiana,1,05_09,93
Influenza,1,Indiana,1,05_09,362
Other pharyngitis,1,Indiana,1,05_09,673
Other/None,1,Indiana,1,05_09,15976
Otitis media,1,Indiana,1,05_09,805
SSTIs,1,Indiana,1,05_09,122
UTIs,1,Indiana,1,05_09,9
Viral pneumonia,1,Indiana,1,05_09,8
Acute sinusitis,2,Indiana,1,05_09,381
Bacterial pneumonia,2,Indiana,1,05_09,74
Influenza,2,Indiana,1,05_09,267
Other pharyngitis,2,Indiana,1,05_09,735
Other/None,2,Indiana,1,05_09,14272
Otitis media,2,Indiana,1,05_09,913
SSTIs,2,Indiana,1,05_09,119
Strep pharyngitis,2,Indiana,1,05_09,1
UTIs,2,Indiana,1,05_09,11
Viral pneumonia,2,Indiana,1,05_09,6
Acute sinusitis,3,Indiana,1,05_09,319
Bacterial pneumonia,3,Indiana,1,05_09,79
Influenza,3,Indiana,1,05_09,214
Other pharyngitis,3,Indiana,1,05_09,825
Other/None,3,Indiana,1,05_09,14901
Otitis media,3,Indiana,1,05_09,774
SSTIs,3,Indiana,1,05_09,134
UTIs,3,Indiana,1,05_09,20
Viral pneumonia,3,Indiana,1,05_09,6
Acute sinusitis,4,Indiana,1,05_09,203
Bacterial pneumonia,4,Indiana,1,05_09,45
Influenza,4,Indiana,1,05_09,31
Other pharyngitis,4,Indiana,1,05_09,489
Other/None,4,Indiana,1,05_09,14923
Otitis media,4,Indiana,1,05_09,553
SSTIs,4,Indiana,1,05_09,171
UTIs,4,Indiana,1,05_09,12
Viral pneumonia,4,Indiana,1,05_09,3
Acute sinusitis,5,Indiana,1,05_09,167
Bacterial pneumonia,5,Indiana,1,05_09,60
Influenza,5,Indiana,1,05_09,2
Other pharyngitis,5,Indiana,1,05_09,442
Other/None,5,Indiana,1,05_09,15159
Otitis media,5,Indiana,1,05_09,465
SSTIs,5,Indiana,1,05_09,142
UTIs,5,Indiana,1,05_09,18
Viral pneumonia,5,Indiana,1,05_09,2
Acute sinusitis,6,Indiana,1,05_09,80
Bacterial pneumonia,6,Indiana,1,05_09,25
Other pharyngitis,6,Indiana,1,05_09,249
Other/None,6,Indiana,1,05_09,13764
Otitis media,6,Indiana,1,05_09,291
SSTIs,6,Indiana,1,05_09,178
UTIs,6,Indiana,1,05_09,15
Viral pneumonia,6,Indiana,1,05_09,2
Acute sinusitis,7,Indiana,1,05_09,73
Bacterial pneumonia,7,Indiana,1,05_09,30
Other pharyngitis,7,Indiana,1,05_09,242
Other/None,7,Indiana,1,05_09,15618
Otitis media,7,Indiana,1,05_09,293
SSTIs,7,Indiana,1,05_09,197
UTIs,7,Indiana,1,05_09,11
Viral pneumonia,7,Indiana,1,05_09,2
Acute sinusitis,8,Indiana,1,05_09,152
Bacterial pneumonia,8,Indiana,1,05_09,25
Influenza,8,Indiana,1,05_09,1
Other pharyngitis,8,Indiana,1,05_09,421
Other/None,8,Indiana,1,05_09,15995
Otitis media,8,Indiana,1,05_09,312
SSTIs,8,Indiana,1,05_09,188
UTIs,8,Indiana,1,05_09,19
Viral pneumonia,8,Indiana,1,05_09,2
Acute sinusitis,9,Indiana,1,05_09,208
Bacterial pneumonia,9,Indiana,1,05_09,60
Fungal pneumonia,9,Indiana,1,05_09,1
Influenza,9,Indiana,1,05_09,2
Other pharyngitis,9,Indiana,1,05_09,527
Other/None,9,Indiana,1,05_09,15273
Otitis media,9,Indiana,1,05_09,317
SSTIs,9,Indiana,1,05_09,189
UTIs,9,Indiana,1,05_09,6
Viral pneumonia,9,Indiana,1,05_09,2
Acute sinusitis,10,Indiana,1,05_09,258
Bacterial pneumonia,10,Indiana,1,05_09,100
Influenza,10,Indiana,1,05_09,5
Other pharyngitis,10,Indiana,1,05_09,503
Other/None,10,Indiana,1,05_09,19687
Otitis media,10,Indiana,1,05_09,390
SSTIs,10,Indiana,1,05_09,174
Strep pharyngitis,10,Indiana,1,05_09,1
UTIs,10,Indiana,1,05_09,18
Viral pneumonia,10,Indiana,1,05_09,1
Acute sinusitis,11,Indiana,1,05_09,340
Bacterial pneumonia,11,Indiana,1,05_09,103
Influenza,11,Indiana,1,05_09,10
Other pharyngitis,11,Indiana,1,05_09,534
Other/None,11,Indiana,1,05_09,15639
Otitis media,11,Indiana,1,05_09,539
SSTIs,11,Indiana,1,05_09,144
UTIs,11,Indiana,1,05_09,12
Viral pneumonia,11,Indiana,1,05_09,1
Acute sinusitis,12,Indiana,1,05_09,290
Bacterial pneumonia,12,Indiana,1,05_09,106
Influenza,12,Indiana,1,05_09,68
Other pharyngitis,12,Indiana,1,05_09,501
Other/None,12,Indiana,1,05_09,13418
Otitis media,12,Indiana,1,05_09,604
SSTIs,12,Indiana,1,05_09,138
UTIs,12,Indiana,1,05_09,5
Viral pneumonia,12,Indiana,1,05_09,2
Acute sinusitis,1,Indiana,2,05_09,305
Bacterial pneumonia,1,Indiana,2,05_09,79
Fungal pneumonia,1,Indiana,2,05_09,2
Influenza,1,Indiana,2,05_09,373
Other pharyngitis,1,Indiana,2,05_09,797
Other/None,1,Indiana,2,05_09,12119
Otitis media,1,Indiana,2,05_09,724
SSTIs,1,Indiana,2,05_09,108
Strep pharyngitis,1,Indiana,2,05_09,1
UTIs,1,Indiana,2,05_09,149
Viral pneumonia,1,Indiana,2,05_09,3
Acute sinusitis,2,Indiana,2,05_09,343
Bacterial pneumonia,2,Indiana,2,05_09,67
Influenza,2,Indiana,2,05_09,225
Other pharyngitis,2,Indiana,2,05_09,819
Other/None,2,Indiana,2,05_09,10233
Otitis media,2,Indiana,2,05_09,790
SSTIs,2,Indiana,2,05_09,90
UTIs,2,Indiana,2,05_09,157
Viral pneumonia,2,Indiana,2,05_09,1
Acute sinusitis,3,Indiana,2,05_09,313
Bacterial pneumonia,3,Indiana,2,05_09,77
Influenza,3,Indiana,2,05_09,221
Other pharyngitis,3,Indiana,2,05_09,918
Other/None,3,Indiana,2,05_09,10344
Otitis media,3,Indiana,2,05_09,797
SSTIs,3,Indiana,2,05_09,104
UTIs,3,Indiana,2,05_09,159
Viral pneumonia,3,Indiana,2,05_09,1
Acute sinusitis,4,Indiana,2,05_09,171
Bacterial pneumonia,4,Indiana,2,05_09,47
Influenza,4,Indiana,2,05_09,16
Other pharyngitis,4,Indiana,2,05_09,594
Other/None,4,Indiana,2,05_09,10267
Otitis media,4,Indiana,2,05_09,503
SSTIs,4,Indiana,2,05_09,114
UTIs,4,Indiana,2,05_09,165
Viral pneumonia,4,Indiana,2,05_09,1
Acute sinusitis,5,Indiana,2,05_09,191
Bacterial pneumonia,5,Indiana,2,05_09,37
Influenza,5,Indiana,2,05_09,2
Other pharyngitis,5,Indiana,2,05_09,474
Other/None,5,Indiana,2,05_09,10426
Otitis media,5,Indiana,2,05_09,493
SSTIs,5,Indiana,2,05_09,122
UTIs,5,Indiana,2,05_09,159
Acute sinusitis,6,Indiana,2,05_09,68
Bacterial pneumonia,6,Indiana,2,05_09,33
Influenza,6,Indiana,2,05_09,1
Other pharyngitis,6,Indiana,2,05_09,300
Other/None,6,Indiana,2,05_09,9590
Otitis media,6,Indiana,2,05_09,287
SSTIs,6,Indiana,2,05_09,156
UTIs,6,Indiana,2,05_09,114
Acute sinusitis,7,Indiana,2,05_09,79
Bacterial pneumonia,7,Indiana,2,05_09,28
Influenza,7,Indiana,2,05_09,1
Other pharyngitis,7,Indiana,2,05_09,319
Other/None,7,Indiana,2,05_09,11060
Otitis media,7,Indiana,2,05_09,305
SSTIs,7,Indiana,2,05_09,149
UTIs,7,Indiana,2,05_09,164
Acute sinusitis,8,Indiana,2,05_09,153
Bacterial pneumonia,8,Indiana,2,05_09,43
Influenza,8,Indiana,2,05_09,2
Other pharyngitis,8,Indiana,2,05_09,489
Other/None,8,Indiana,2,05_09,11366
Otitis media,8,Indiana,2,05_09,308
SSTIs,8,Indiana,2,05_09,161
UTIs,8,Indiana,2,05_09,151
Viral pneumonia,8,Indiana,2,05_09,1
Acute sinusitis,9,Indiana,2,05_09,183
Bacterial pneumonia,9,Indiana,2,05_09,43
Influenza,9,Indiana,2,05_09,4
Other pharyngitis,9,Indiana,2,05_09,541
Other/None,9,Indiana,2,05_09,10842
Otitis media,9,Indiana,2,05_09,291
SSTIs,9,Indiana,2,05_09,141
UTIs,9,Indiana,2,05_09,132
Acute sinusitis,10,Indiana,2,05_09,237
Bacterial pneumonia,10,Indiana,2,05_09,108
Influenza,10,Indiana,2,05_09,3
Other pharyngitis,10,Indiana,2,05_09,602
Other/None,10,Indiana,2,05_09,14502
Otitis media,10,Indiana,2,05_09,364
SSTIs,10,Indiana,2,05_09,119
UTIs,10,Indiana,2,05_09,151
Viral pneumonia,10,Indiana,2,05_09,1
Acute sinusitis,11,Indiana,2,05_09,330
Bacterial pneumonia,11,Indiana,2,05_09,113
Influenza,11,Indiana,2,05_09,6
Other pharyngitis,11,Indiana,2,05_09,628
Other/None,11,Indiana,2,05_09,11691
Otitis media,11,Indiana,2,05_09,492
SSTIs,11,Indiana,2,05_09,100
UTIs,11,Indiana,2,05_09,159
Viral pneumonia,11,Indiana,2,05_09,2
Acute sinusitis,12,Indiana,2,05_09,307
Bacterial pneumonia,12,Indiana,2,05_09,115
Influenza,12,Indiana,2,05_09,63
Other pharyngitis,12,Indiana,2,05_09,639
Other/None,12,Indiana,2,05_09,9806
Otitis media,12,Indiana,2,05_09,550
SSTIs,12,Indiana,2,05_09,97
UTIs,12,Indiana,2,05_09,117
Viral pneumonia,12,Indiana,2,05_09,1
Acute sinusitis,1,Indiana,1,10_19,822
Bacterial pneumonia,1,Indiana,1,10_19,90
Influenza,1,Indiana,1,10_19,472
Other pharyngitis,1,Indiana,1,10_19,1235
Other/None,1,Indiana,1,10_19,34220
Otitis media,1,Indiana,1,10_19,506
SSTIs,1,Indiana,1,10_19,800
UTIs,1,Indiana,1,10_19,27
Viral pneumonia,1,Indiana,1,10_19,5
Acute sinusitis,2,Indiana,1,10_19,818
Bacterial pneumonia,2,Indiana,1,10_19,73
Influenza,2,Indiana,1,10_19,321
Other pharyngitis,2,Indiana,1,10_19,1390
Other/None,2,Indiana,1,10_19,30083
Otitis media,2,Indiana,1,10_19,452
SSTIs,2,Indiana,1,10_19,708
Strep pharyngitis,2,Indiana,1,10_19,1
UTIs,2,Indiana,1,10_19,38
Viral pneumonia,2,Indiana,1,10_19,4
Acute sinusitis,3,Indiana,1,10_19,697
Bacterial pneumonia,3,Indiana,1,10_19,78
Influenza,3,Indiana,1,10_19,237
Other pharyngitis,3,Indiana,1,10_19,1157
Other/None,3,Indiana,1,10_19,30106
Otitis media,3,Indiana,1,10_19,444
SSTIs,3,Indiana,1,10_19,713
UTIs,3,Indiana,1,10_19,31
Viral pneumonia,3,Indiana,1,10_19,1
Acute sinusitis,4,Indiana,1,10_19,456
Bacterial pneumonia,4,Indiana,1,10_19,30
Influenza,4,Indiana,1,10_19,42
Other pharyngitis,4,Indiana,1,10_19,865
Other/None,4,Indiana,1,10_19,31336
Otitis media,4,Indiana,1,10_19,340
SSTIs,4,Indiana,1,10_19,735
Strep pharyngitis,4,Indiana,1,10_19,5
UTIs,4,Indiana,1,10_19,41
Acute sinusitis,5,Indiana,1,10_19,525
Bacterial pneumonia,5,Indiana,1,10_19,65
Other pharyngitis,5,Indiana,1,10_19,818
Other/None,5,Indiana,1,10_19,33538
Otitis media,5,Indiana,1,10_19,343
SSTIs,5,Indiana,1,10_19,833
Strep pharyngitis,5,Indiana,1,10_19,2
UTIs,5,Indiana,1,10_19,39
Viral pneumonia,5,Indiana,1,10_19,1
Acute sinusitis,6,Indiana,1,10_19,232
Bacterial pneumonia,6,Indiana,1,10_19,25
Influenza,6,Indiana,1,10_19,1
Other pharyngitis,6,Indiana,1,10_19,387
Other/None,6,Indiana,1,10_19,32108
Otitis media,6,Indiana,1,10_19,245
SSTIs,6,Indiana,1,10_19,667
Strep pharyngitis,6,Indiana,1,10_19,1
UTIs,6,Indiana,1,10_19,39
Acute sinusitis,7,Indiana,1,10_19,138
Bacterial pneumonia,7,Indiana,1,10_19,25
Fungal pneumonia,7,Indiana,1,10_19,1
Influenza,7,Indiana,1,10_19,2
Other pharyngitis,7,Indiana,1,10_19,400
Other/None,7,Indiana,1,10_19,36556
Otitis media,7,Indiana,1,10_19,261
SSTIs,7,Indiana,1,10_19,788
Strep pharyngitis,7,Indiana,1,10_19,1
UTIs,7,Indiana,1,10_19,41
Viral pneumonia,7,Indiana,1,10_19,1
Acute sinusitis,8,Indiana,1,10_19,450
Bacterial pneumonia,8,Indiana,1,10_19,46
Influenza,8,Indiana,1,10_19,2
Other pharyngitis,8,Indiana,1,10_19,648
Other/None,8,Indiana,1,10_19,38028
Otitis media,8,Indiana,1,10_19,273
SSTIs,8,Indiana,1,10_19,756
Strep pharyngitis,8,Indiana,1,10_19,1
UTIs,8,Indiana,1,10_19,32
Viral pneumonia,8,Indiana,1,10_19,1
Acute sinusitis,9,Indiana,1,10_19,462
Bacterial pneumonia,9,Indiana,1,10_19,55
Influenza,9,Indiana,1,10_19,5
Other pharyngitis,9,Indiana,1,10_19,729
Other/None,9,Indiana,1,10_19,33202
Otitis media,9,Indiana,1,10_19,275
SSTIs,9,Indiana,1,10_19,753
Strep pharyngitis,9,Indiana,1,10_19,1
UTIs,9,Indiana,1,10_19,36
Acute sinusitis,10,Indiana,1,10_19,486
Bacterial pneumonia,10,Indiana,1,10_19,60
Influenza,10,Indiana,1,10_19,14
Other pharyngitis,10,Indiana,1,10_19,866
Other/None,10,Indiana,1,10_19,38854
Otitis media,10,Indiana,1,10_19,293
SSTIs,10,Indiana,1,10_19,815
Strep pharyngitis,10,Indiana,1,10_19,2
UTIs,10,Indiana,1,10_19,44
Viral pneumonia,10,Indiana,1,10_19,1
Acute sinusitis,11,Indiana,1,10_19,588
Bacterial pneumonia,11,Indiana,1,10_19,82
Influenza,11,Indiana,1,10_19,19
Other pharyngitis,11,Indiana,1,10_19,1010
Other/None,11,Indiana,1,10_19,31056
Otitis media,11,Indiana,1,10_19,361
SSTIs,11,Indiana,1,10_19,705
Strep pharyngitis,11,Indiana,1,10_19,1
UTIs,11,Indiana,1,10_19,48
Acute sinusitis,12,Indiana,1,10_19,564
Bacterial pneumonia,12,Indiana,1,10_19,73
Influenza,12,Indiana,1,10_19,97
Other pharyngitis,12,Indiana,1,10_19,837
Other/None,12,Indiana,1,10_19,29303
Otitis media,12,Indiana,1,10_19,321
SSTIs,12,Indiana,1,10_19,683
UTIs,12,Indiana,1,10_19,45
Viral pneumonia,12,Indiana,1,10_19,3
Acute sinusitis,1,Indiana,2,10_19,1122
Bacterial pneumonia,1,Indiana,2,10_19,69
Influenza,1,Indiana,2,10_19,461
Other pharyngitis,1,Indiana,2,10_19,1666
Other/None,1,Indiana,2,10_19,39618
Otitis media,1,Indiana,2,10_19,541
SSTIs,1,Indiana,2,10_19,903
Strep pharyngitis,1,Indiana,2,10_19,9
UTIs,1,Indiana,2,10_19,460
Viral pneumonia,1,Indiana,2,10_19,7
Acute sinusitis,2,Indiana,2,10_19,1074
Bacterial pneumonia,2,Indiana,2,10_19,75
Influenza,2,Indiana,2,10_19,286
Other pharyngitis,2,Indiana,2,10_19,1753
Other/None,2,Indiana,2,10_19,35299
Otitis media,2,Indiana,2,10_19,523
SSTIs,2,Indiana,2,10_19,900
Strep pharyngitis,2,Indiana,2,10_19,7
UTIs,2,Indiana,2,10_19,420
Viral pneumonia,2,Indiana,2,10_19,5
Acute sinusitis,3,Indiana,2,10_19,916
Bacterial pneumonia,3,Indiana,2,10_19,67
Fungal pneumonia,3,Indiana,2,10_19,1
Influenza,3,Indiana,2,10_19,197
Other pharyngitis,3,Indiana,2,10_19,1581
