COND2,MONTH,STATE,SEX,AGEGRP,NVISITS
GI infections,2,Arkansas,1,00_04,4
Influenza,2,Arkansas,1,00_04,7
Other pharyngitis,2,Arkansas,1,00_04,10
Other/None,2,Arkansas,1,00_04,1378
Otitis media,2,Arkansas,1,00_04,30
SSTIs,2,Arkansas,1,00_04,1
Strep pharyngitis,2,Arkansas,1,00_04,7
Acute sinusitis,3,Arkansas,1,00_04,6
Bacterial pneumonia,3,Arkansas,1,00_04,1
GI infections,3,Arkansas,1,00_04,1
Influenza,3,Arkansas,1,00_04,4
Other pharyngitis,3,Arkansas,1,00_04,12
Other/None,3,Arkansas,1,00_04,1318
Otitis media,3,Arkansas,1,00_04,31
SSTIs,3,Arkansas,1,00_04,2
Strep pharyngitis,3,Arkansas,1,00_04,5
Acute sinusitis,4,Arkansas,1,00_04,2
Bacterial pneumonia,4,Arkansas,1,00_04,1
Influenza,4,Arkansas,1,00_04,2
Other pharyngitis,4,Arkansas,1,00_04,14
Other/None,4,Arkansas,1,00_04,1198
Otitis media,4,Arkansas,1,00_04,21
SSTIs,4,Arkansas,1,00_04,2
Strep pharyngitis,4,Arkansas,1,00_04,3
UTIs,4,Arkansas,1,00_04,1
Acute sinusitis,5,Arkansas,1,00_04,6
GI infections,5,Arkansas,1,00_04,2
Influenza,5,Arkansas,1,00_04,1
Other pharyngitis,5,Arkansas,1,00_04,15
Other/None,5,Arkansas,1,00_04,1240
Otitis media,5,Arkansas,1,00_04,22
SSTIs,5,Arkansas,1,00_04,4
Strep pharyngitis,5,Arkansas,1,00_04,3
Acute sinusitis,6,Arkansas,1,00_04,2
Other pharyngitis,6,Arkansas,1,00_04,3
Other/None,6,Arkansas,1,00_04,1136
Otitis media,6,Arkansas,1,00_04,24
SSTIs,6,Arkansas,1,00_04,5
Strep pharyngitis,6,Arkansas,1,00_04,5
Bacterial pneumonia,7,Arkansas,1,00_04,1
GI infections,7,Arkansas,1,00_04,1
Other pharyngitis,7,Arkansas,1,00_04,9
Other/None,7,Arkansas,1,00_04,1052
Otitis media,7,Arkansas,1,00_04,17
SSTIs,7,Arkansas,1,00_04,3
Strep pharyngitis,7,Arkansas,1,00_04,5
Acute sinusitis,8,Arkansas,1,00_04,3
Other pharyngitis,8,Arkansas,1,00_04,11
Other/None,8,Arkansas,1,00_04,1236
Otitis media,8,Arkansas,1,00_04,26
SSTIs,8,Arkansas,1,00_04,6
Strep pharyngitis,8,Arkansas,1,00_04,3
Acute sinusitis,9,Arkansas,1,00_04,2
Bacterial pneumonia,9,Arkansas,1,00_04,1
GI infections,9,Arkansas,1,00_04,2
Other pharyngitis,9,Arkansas,1,00_04,9
Other/None,9,Arkansas,1,00_04,1196
Otitis media,9,Arkansas,1,00_04,19
SSTIs,9,Arkansas,1,00_04,1
Strep pharyngitis,9,Arkansas,1,00_04,2
Acute sinusitis,10,Arkansas,1,00_04,12
GI infections,10,Arkansas,1,00_04,3
Influenza,10,Arkansas,1,00_04,1
Other pharyngitis,10,Arkansas,1,00_04,7
Other/None,10,Arkansas,1,00_04,1485
Otitis media,10,Arkansas,1,00_04,17
SSTIs,10,Arkansas,1,00_04,5
Strep pharyngitis,10,Arkansas,1,00_04,6
UTIs,10,Arkansas,1,00_04,1
Acute sinusitis,11,Arkansas,1,00_04,1
Bacterial pneumonia,11,Arkansas,1,00_04,2
Influenza,11,Arkansas,1,00_04,4
Other pharyngitis,11,Arkansas,1,00_04,17
Other/None,11,Arkansas,1,00_04,1338
Otitis media,11,Arkansas,1,00_04,28
SSTIs,11,Arkansas,1,00_04,5
Strep pharyngitis,11,Arkansas,1,00_04,5
Viral pneumonia,11,Arkansas,1,00_04,1
Acute sinusitis,12,Arkansas,1,00_04,16
Influenza,12,Arkansas,1,00_04,3
Other pharyngitis,12,Arkansas,1,00_04,12
Other/None,12,Arkansas,1,00_04,1195
Otitis media,12,Arkansas,1,00_04,36
SSTIs,12,Arkansas,1,00_04,3
Strep pharyngitis,12,Arkansas,1,00_04,9
Acute sinusitis,1,Arkansas,2,00_04,2
Bacterial pneumonia,1,Arkansas,2,00_04,3
GI infections,1,Arkansas,2,00_04,2
Other pharyngitis,1,Arkansas,2,00_04,12
Other/None,1,Arkansas,2,00_04,1164
Otitis media,1,Arkansas,2,00_04,30
Strep pharyngitis,1,Arkansas,2,00_04,5
UTIs,1,Arkansas,2,00_04,2
Acute sinusitis,2,Arkansas,2,00_04,7
Bacterial pneumonia,2,Arkansas,2,00_04,1
GI infections,2,Arkansas,2,00_04,1
Influenza,2,Arkansas,2,00_04,8
Other pharyngitis,2,Arkansas,2,00_04,13
Other/None,2,Arkansas,2,00_04,1093
Otitis media,2,Arkansas,2,00_04,23
Strep pharyngitis,2,Arkansas,2,00_04,5
UTIs,2,Arkansas,2,00_04,1
Viral pneumonia,2,Arkansas,2,00_04,1
Acute sinusitis,3,Arkansas,2,00_04,3
Bacterial pneumonia,3,Arkansas,2,00_04,1
GI infections,3,Arkansas,2,00_04,4
Influenza,3,Arkansas,2,00_04,1
Other pharyngitis,3,Arkansas,2,00_04,17
Other/None,3,Arkansas,2,00_04,1045
Otitis media,3,Arkansas,2,00_04,37
SSTIs,3,Arkansas,2,00_04,1
Strep pharyngitis,3,Arkansas,2,00_04,6
UTIs,3,Arkansas,2,00_04,4
Acute sinusitis,4,Arkansas,2,00_04,5
GI infections,4,Arkansas,2,00_04,1
Influenza,4,Arkansas,2,00_04,2
Other pharyngitis,4,Arkansas,2,00_04,9
Other/None,4,Arkansas,2,00_04,966
Otitis media,4,Arkansas,2,00_04,23
SSTIs,4,Arkansas,2,00_04,2
Strep pharyngitis,4,Arkansas,2,00_04,3
UTIs,4,Arkansas,2,00_04,1
Acute sinusitis,5,Arkansas,2,00_04,6
Other pharyngitis,5,Arkansas,2,00_04,7
Other/None,5,Arkansas,2,00_04,935
Otitis media,5,Arkansas,2,00_04,19
Strep pharyngitis,5,Arkansas,2,00_04,4
Acute sinusitis,6,Arkansas,2,00_04,3
GI infections,6,Arkansas,2,00_04,4
Other pharyngitis,6,Arkansas,2,00_04,13
Other/None,6,Arkansas,2,00_04,886
Otitis media,6,Arkansas,2,00_04,16
SSTIs,6,Arkansas,2,00_04,2
Strep pharyngitis,6,Arkansas,2,00_04,1
UTIs,6,Arkansas,2,00_04,4
Acute sinusitis,7,Arkansas,2,00_04,6
Bacterial pneumonia,7,Arkansas,2,00_04,1
GI infections,7,Arkansas,2,00_04,1
Other pharyngitis,7,Arkansas,2,00_04,6
Other/None,7,Arkansas,2,00_04,811
Otitis media,7,Arkansas,2,00_04,8
SSTIs,7,Arkansas,2,00_04,2
Strep pharyngitis,7,Arkansas,2,00_04,1
UTIs,7,Arkansas,2,00_04,2
Acute sinusitis,8,Arkansas,2,00_04,3
GI infections,8,Arkansas,2,00_04,3
Other pharyngitis,8,Arkansas,2,00_04,4
Other/None,8,Arkansas,2,00_04,911
Otitis media,8,Arkansas,2,00_04,5
SSTIs,8,Arkansas,2,00_04,2
Strep pharyngitis,8,Arkansas,2,00_04,3
UTIs,8,Arkansas,2,00_04,1
Acute sinusitis,9,Arkansas,2,00_04,5
Bacterial pneumonia,9,Arkansas,2,00_04,1
GI infections,9,Arkansas,2,00_04,1
Other pharyngitis,9,Arkansas,2,00_04,19
Other/None,9,Arkansas,2,00_04,876
Otitis media,9,Arkansas,2,00_04,12
SSTIs,9,Arkansas,2,00_04,3
Strep pharyngitis,9,Arkansas,2,00_04,6
UTIs,9,Arkansas,2,00_04,3
Acute sinusitis,10,Arkansas,2,00_04,8
Bacterial pneumonia,10,Arkansas,2,00_04,1
GI infections,10,Arkansas,2,00_04,1
Other pharyngitis,10,Arkansas,2,00_04,20
Other/None,10,Arkansas,2,00_04,1168
Otitis media,10,Arkansas,2,00_04,15
SSTIs,10,Arkansas,2,00_04,2
Strep pharyngitis,10,Arkansas,2,00_04,4
UTIs,10,Arkansas,2,00_04,1
Acute sinusitis,11,Arkansas,2,00_04,7
Bacterial pneumonia,11,Arkansas,2,00_04,1
Influenza,11,Arkansas,2,00_04,3
Other pharyngitis,11,Arkansas,2,00_04,13
Other/None,11,Arkansas,2,00_04,1062
Otitis media,11,Arkansas,2,00_04,21
SSTIs,11,Arkansas,2,00_04,1
Strep pharyngitis,11,Arkansas,2,00_04,4
UTIs,11,Arkansas,2,00_04,2
Acute sinusitis,12,Arkansas,2,00_04,13
Bacterial pneumonia,12,Arkansas,2,00_04,3
GI infections,12,Arkansas,2,00_04,1
Influenza,12,Arkansas,2,00_04,11
Other pharyngitis,12,Arkansas,2,00_04,16
Other/None,12,Arkansas,2,00_04,972
Otitis media,12,Arkansas,2,00_04,26
SSTIs,12,Arkansas,2,00_04,1
Strep pharyngitis,12,Arkansas,2,00_04,10
Viral pneumonia,12,Arkansas,2,00_04,1
Acute sinusitis,1,Arkansas,1,05_09,8
GI infections,1,Arkansas,1,05_09,2
Other pharyngitis,1,Arkansas,1,05_09,8
Other/None,1,Arkansas,1,05_09,1009
Otitis media,1,Arkansas,1,05_09,2
SSTIs,1,Arkansas,1,05_09,1
Strep pharyngitis,1,Arkansas,1,05_09,1
Acute sinusitis,2,Arkansas,1,05_09,11
Bacterial pneumonia,2,Arkansas,1,05_09,1
Influenza,2,Arkansas,1,05_09,11
Other pharyngitis,2,Arkansas,1,05_09,24
Other/None,2,Arkansas,1,05_09,1035
Otitis media,2,Arkansas,1,05_09,9
SSTIs,2,Arkansas,1,05_09,1
Strep pharyngitis,2,Arkansas,1,05_09,3
Acute sinusitis,3,Arkansas,1,05_09,7
Bacterial pneumonia,3,Arkansas,1,05_09,2
Influenza,3,Arkansas,1,05_09,4
Other pharyngitis,3,Arkansas,1,05_09,13
Other/None,3,Arkansas,1,05_09,1119
Otitis media,3,Arkansas,1,05_09,13
SSTIs,3,Arkansas,1,05_09,1
Strep pharyngitis,3,Arkansas,1,05_09,5
Acute sinusitis,4,Arkansas,1,05_09,8
Bacterial pneumonia,4,Arkansas,1,05_09,1
Influenza,4,Arkansas,1,05_09,2
Other pharyngitis,4,Arkansas,1,05_09,15
Other/None,4,Arkansas,1,05_09,1070
Otitis media,4,Arkansas,1,05_09,5
SSTIs,4,Arkansas,1,05_09,1
Strep pharyngitis,4,Arkansas,1,05_09,5
Acute sinusitis,5,Arkansas,1,05_09,5
Bacterial pneumonia,5,Arkansas,1,05_09,2
GI infections,5,Arkansas,1,05_09,1
Other pharyngitis,5,Arkansas,1,05_09,9
Other/None,5,Arkansas,1,05_09,1043
Otitis media,5,Arkansas,1,05_09,2
SSTIs,5,Arkansas,1,05_09,4
Strep pharyngitis,5,Arkansas,1,05_09,6
Acute sinusitis,6,Arkansas,1,05_09,2
Bacterial pneumonia,6,Arkansas,1,05_09,2
Influenza,6,Arkansas,1,05_09,1
Other pharyngitis,6,Arkansas,1,05_09,6
Other/None,6,Arkansas,1,05_09,974
Otitis media,6,Arkansas,1,05_09,1
SSTIs,6,Arkansas,1,05_09,2
Acute sinusitis,7,Arkansas,1,05_09,1
Other pharyngitis,7,Arkansas,1,05_09,2
Other/None,7,Arkansas,1,05_09,895
Otitis media,7,Arkansas,1,05_09,4
SSTIs,7,Arkansas,1,05_09,1
Acute sinusitis,8,Arkansas,1,05_09,4
GI infections,8,Arkansas,1,05_09,1
Other pharyngitis,8,Arkansas,1,05_09,8
Other/None,8,Arkansas,1,05_09,983
Otitis media,8,Arkansas,1,05_09,4
SSTIs,8,Arkansas,1,05_09,5
Strep pharyngitis,8,Arkansas,1,05_09,2
Acute sinusitis,9,Arkansas,1,05_09,5
Other pharyngitis,9,Arkansas,1,05_09,4
Other/None,9,Arkansas,1,05_09,917
Otitis media,9,Arkansas,1,05_09,4
SSTIs,9,Arkansas,1,05_09,4
Strep pharyngitis,9,Arkansas,1,05_09,7
Acute sinusitis,10,Arkansas,1,05_09,3
GI infections,10,Arkansas,1,05_09,1
Other pharyngitis,10,Arkansas,1,05_09,13
Other/None,10,Arkansas,1,05_09,1406
Otitis media,10,Arkansas,1,05_09,6
SSTIs,10,Arkansas,1,05_09,8
Strep pharyngitis,10,Arkansas,1,05_09,3
Acute sinusitis,11,Arkansas,1,05_09,7
GI infections,11,Arkansas,1,05_09,1
Influenza,11,Arkansas,1,05_09,2
Other pharyngitis,11,Arkansas,1,05_09,12
Other/None,11,Arkansas,1,05_09,1064
Otitis media,11,Arkansas,1,05_09,10
SSTIs,11,Arkansas,1,05_09,3
Strep pharyngitis,11,Arkansas,1,05_09,6
Acute sinusitis,12,Arkansas,1,05_09,5
Influenza,12,Arkansas,1,05_09,19
Other pharyngitis,12,Arkansas,1,05_09,13
Other/None,12,Arkansas,1,05_09,882
Otitis media,12,Arkansas,1,05_09,6
SSTIs,12,Arkansas,1,05_09,2
Strep pharyngitis,12,Arkansas,1,05_09,8
Acute sinusitis,1,Arkansas,2,05_09,3
Bacterial pneumonia,1,Arkansas,2,05_09,1
GI infections,1,Arkansas,2,05_09,1
Influenza,1,Arkansas,2,05_09,2
Other pharyngitis,1,Arkansas,2,05_09,20
Other/None,1,Arkansas,2,05_09,817
Otitis media,1,Arkansas,2,05_09,4
Strep pharyngitis,1,Arkansas,2,05_09,5
Acute sinusitis,2,Arkansas,2,05_09,12
Influenza,2,Arkansas,2,05_09,6
Other pharyngitis,2,Arkansas,2,05_09,23
Other/None,2,Arkansas,2,05_09,848
Otitis media,2,Arkansas,2,05_09,14
SSTIs,2,Arkansas,2,05_09,3
Strep pharyngitis,2,Arkansas,2,05_09,9
UTIs,2,Arkansas,2,05_09,1
Acute sinusitis,3,Arkansas,2,05_09,2
Bacterial pneumonia,3,Arkansas,2,05_09,1
GI infections,3,Arkansas,2,05_09,3
Influenza,3,Arkansas,2,05_09,6
Other pharyngitis,3,Arkansas,2,05_09,15
Other/None,3,Arkansas,2,05_09,898
Otitis media,3,Arkansas,2,05_09,6
SSTIs,3,Arkansas,2,05_09,3
Strep pharyngitis,3,Arkansas,2,05_09,6
Acute sinusitis,4,Arkansas,2,05_09,7
Bacterial pneumonia,4,Arkansas,2,05_09,2
GI infections,4,Arkansas,2,05_09,2
Influenza,4,Arkansas,2,05_09,2
Other pharyngitis,4,Arkansas,2,05_09,11
Other/None,4,Arkansas,2,05_09,767
Otitis media,4,Arkansas,2,05_09,6
SSTIs,4,Arkansas,2,05_09,3
Strep pharyngitis,4,Arkansas,2,05_09,6
UTIs,4,Arkansas,2,05_09,1
Acute sinusitis,5,Arkansas,2,05_09,5
GI infections,5,Arkansas,2,05_09,2
Other pharyngitis,5,Arkansas,2,05_09,6
Other/None,5,Arkansas,2,05_09,779
Otitis media,5,Arkansas,2,05_09,1
SSTIs,5,Arkansas,2,05_09,5
Strep pharyngitis,5,Arkansas,2,05_09,5
UTIs,5,Arkansas,2,05_09,4
Acute sinusitis,6,Arkansas,2,05_09,4
Other pharyngitis,6,Arkansas,2,05_09,9
Other/None,6,Arkansas,2,05_09,658
Otitis media,6,Arkansas,2,05_09,4
SSTIs,6,Arkansas,2,05_09,2
Strep pharyngitis,6,Arkansas,2,05_09,1
UTIs,6,Arkansas,2,05_09,2
Acute sinusitis,7,Arkansas,2,05_09,1
Other pharyngitis,7,Arkansas,2,05_09,2
Other/None,7,Arkansas,2,05_09,668
Otitis media,7,Arkansas,2,05_09,3
SSTIs,7,Arkansas,2,05_09,1
UTIs,7,Arkansas,2,05_09,1
Acute sinusitis,8,Arkansas,2,05_09,2
GI infections,8,Arkansas,2,05_09,1
Other pharyngitis,8,Arkansas,2,05_09,8
Other/None,8,Arkansas,2,05_09,764
Otitis media,8,Arkansas,2,05_09,4
SSTIs,8,Arkansas,2,05_09,4
Strep pharyngitis,8,Arkansas,2,05_09,3
UTIs,8,Arkansas,2,05_09,4
Acute sinusitis,9,Arkansas,2,05_09,5
Bacterial pneumonia,9,Arkansas,2,05_09,1
Other pharyngitis,9,Arkansas,2,05_09,12
Other/None,9,Arkansas,2,05_09,699
Otitis media,9,Arkansas,2,05_09,4
Strep pharyngitis,9,Arkansas,2,05_09,2
UTIs,9,Arkansas,2,05_09,1
Acute sinusitis,10,Arkansas,2,05_09,5
GI infections,10,Arkansas,2,05_09,2
Other pharyngitis,10,Arkansas,2,05_09,7
Other/None,10,Arkansas,2,05_09,1209
Otitis media,10,Arkansas,2,05_09,3
SSTIs,10,Arkansas,2,05_09,2
Strep pharyngitis,10,Arkansas,2,05_09,7
UTIs,10,Arkansas,2,05_09,2
Acute sinusitis,11,Arkansas,2,05_09,6
GI infections,11,Arkansas,2,05_09,1
Influenza,11,Arkansas,2,05_09,2
Other pharyngitis,11,Arkansas,2,05_09,16
Other/None,11,Arkansas,2,05_09,915
Otitis media,11,Arkansas,2,05_09,4
SSTIs,11,Arkansas,2,05_09,2
Strep pharyngitis,11,Arkansas,2,05_09,5
Acute sinusitis,12,Arkansas,2,05_09,5
Bacterial pneumonia,12,Arkansas,2,05_09,1
GI infections,12,Arkansas,2,05_09,1
Influenza,12,Arkansas,2,05_09,13
Other pharyngitis,12,Arkansas,2,05_09,16
Other/None,12,Arkansas,2,05_09,740
Otitis media,12,Arkansas,2,05_09,7
SSTIs,12,Arkansas,2,05_09,3
Strep pharyngitis,12,Arkansas,2,05_09,5
Acute sinusitis,1,Arkansas,1,10_19,14
Bacterial pneumonia,1,Arkansas,1,10_19,3
GI infections,1,Arkansas,1,10_19,5
Influenza,1,Arkansas,1,10_19,3
Other pharyngitis,1,Arkansas,1,10_19,31
Other/None,1,Arkansas,1,10_19,1910
Otitis media,1,Arkansas,1,10_19,10
SSTIs,1,Arkansas,1,10_19,3
Strep pharyngitis,1,Arkansas,1,10_19,2
Acute sinusitis,2,Arkansas,1,10_19,21
GI infections,2,Arkansas,1,10_19,1
Influenza,2,Arkansas,1,10_19,19
Other pharyngitis,2,Arkansas,1,10_19,37
Other/None,2,Arkansas,1,10_19,1958
Otitis media,2,Arkansas,1,10_19,17
SSTIs,2,Arkansas,1,10_19,4
Strep pharyngitis,2,Arkansas,1,10_19,9
Acute sinusitis,3,Arkansas,1,10_19,18
Bacterial pneumonia,3,Arkansas,1,10_19,1
GI infections,3,Arkansas,1,10_19,4
Influenza,3,Arkansas,1,10_19,4
Other pharyngitis,3,Arkansas,1,10_19,27
Other/None,3,Arkansas,1,10_19,2042
Otitis media,3,Arkansas,1,10_19,11
SSTIs,3,Arkansas,1,10_19,3
Strep pharyngitis,3,Arkansas,1,10_19,7
UTIs,3,Arkansas,1,10_19,1
Acute sinusitis,4,Arkansas,1,10_19,16
GI infections,4,Arkansas,1,10_19,1
Influenza,4,Arkansas,1,10_19,1
Other pharyngitis,4,Arkansas,1,10_19,22
Other/None,4,Arkansas,1,10_19,1886
Otitis media,4,Arkansas,1,10_19,4
SSTIs,4,Arkansas,1,10_19,6
Strep pharyngitis,4,Arkansas,1,10_19,1
UTIs,4,Arkansas,1,10_19,1
Acute sinusitis,5,Arkansas,1,10_19,15
Other pharyngitis,5,Arkansas,1,10_19,8
Other/None,5,Arkansas,1,10_19,1917
Otitis media,5,Arkansas,1,10_19,5
SSTIs,5,Arkansas,1,10_19,4
Strep pharyngitis,5,Arkansas,1,10_19,3
Viral pneumonia,5,Arkansas,1,10_19,1
Acute sinusitis,6,Arkansas,1,10_19,2
Bacterial pneumonia,6,Arkansas,1,10_19,1
GI infections,6,Arkansas,1,10_19,1
Influenza,6,Arkansas,1,10_19,1
Other pharyngitis,6,Arkansas,1,10_19,8
Other/None,6,Arkansas,1,10_19,1804
Otitis media,6,Arkansas,1,10_19,5
SSTIs,6,Arkansas,1,10_19,7
Strep pharyngitis,6,Arkansas,1,10_19,1
Acute sinusitis,7,Arkansas,1,10_19,3
Other pharyngitis,7,Arkansas,1,10_19,4
Other/None,7,Arkansas,1,10_19,1820
Otitis media,7,Arkansas,1,10_19,2
SSTIs,7,Arkansas,1,10_19,8
UTIs,7,Arkansas,1,10_19,1
Acute sinusitis,8,Arkansas,1,10_19,6
GI infections,8,Arkansas,1,10_19,1
Other pharyngitis,8,Arkansas,1,10_19,4
Other/None,8,Arkansas,1,10_19,2287
Otitis media,8,Arkansas,1,10_19,4
SSTIs,8,Arkansas,1,10_19,3
Strep pharyngitis,8,Arkansas,1,10_19,2
UTIs,8,Arkansas,1,10_19,1
Acute sinusitis,9,Arkansas,1,10_19,14
Influenza,9,Arkansas,1,10_19,1
Other pharyngitis,9,Arkansas,1,10_19,22
Other/None,9,Arkansas,1,10_19,1966
Otitis media,9,Arkansas,1,10_19,1
SSTIs,9,Arkansas,1,10_19,5
Strep pharyngitis,9,Arkansas,1,10_19,5
UTIs,9,Arkansas,1,10_19,1
Acute sinusitis,10,Arkansas,1,10_19,9
GI infections,10,Arkansas,1,10_19,6
Other pharyngitis,10,Arkansas,1,10_19,14
Other/None,10,Arkansas,1,10_19,2523
Otitis media,10,Arkansas,1,10_19,5
SSTIs,10,Arkansas,1,10_19,6
Strep pharyngitis,10,Arkansas,1,10_19,3
UTIs,10,Arkansas,1,10_19,1
Acute sinusitis,11,Arkansas,1,10_19,11
Bacterial pneumonia,11,Arkansas,1,10_19,1
GI infections,11,Arkansas,1,10_19,1
Influenza,11,Arkansas,1,10_19,5
Other pharyngitis,11,Arkansas,1,10_19,29
Other/None,11,Arkansas,1,10_19,2020
Otitis media,11,Arkansas,1,10_19,7
SSTIs,11,Arkansas,1,10_19,9
Strep pharyngitis,11,Arkansas,1,10_19,10
Acute sinusitis,12,Arkansas,1,10_19,12
Influenza,12,Arkansas,1,10_19,9
Other pharyngitis,12,Arkansas,1,10_19,24
Other/None,12,Arkansas,1,10_19,1869
Otitis media,12,Arkansas,1,10_19,11
SSTIs,12,Arkansas,1,10_19,5
Strep pharyngitis,12,Arkansas,1,10_19,7
Acute sinusitis,1,Arkansas,2,10_19,18
Bacterial pneumonia,1,Arkansas,2,10_19,1
GI infections,1,Arkansas,2,10_19,1
Influenza,1,Arkansas,2,10_19,7
Other pharyngitis,1,Arkansas,2,10_19,35
Other/None,1,Arkansas,2,10_19,2220
Otitis media,1,Arkansas,2,10_19,9
SSTIs,1,Arkansas,2,10_19,5
Strep pharyngitis,1,Arkansas,2,10_19,5
UTIs,1,Arkansas,2,10_19,5
Acute sinusitis,2,Arkansas,2,10_19,32
Bacterial pneumonia,2,Arkansas,2,10_19,1
GI infections,2,Arkansas,2,10_19,2
Influenza,2,Arkansas,2,10_19,10
Other pharyngitis,2,Arkansas,2,10_19,50
Other/None,2,Arkansas,2,10_19,2217
Otitis media,2,Arkansas,2,10_19,10
SSTIs,2,Arkansas,2,10_19,5
Strep pharyngitis,2,Arkansas,2,10_19,14
UTIs,2,Arkansas,2,10_19,1
Acute sinusitis,3,Arkansas,2,10_19,20
Bacterial pneumonia,3,Arkansas,2,10_19,2
GI infections,3,Arkansas,2,10_19,6
Influenza,3,Arkansas,2,10_19,11
Other pharyngitis,3,Arkansas,2,10_19,27
Other/None,3,Arkansas,2,10_19,2275
Otitis media,3,Arkansas,2,10_19,7
SSTIs,3,Arkansas,2,10_19,7
Strep pharyngitis,3,Arkansas,2,10_19,5
UTIs,3,Arkansas,2,10_19,5
Acute sinusitis,4,Arkansas,2,10_19,12
Influenza,4,Arkansas,2,10_19,2
Other pharyngitis,4,Arkansas,2,10_19,23
Other/None,4,Arkansas,2,10_19,2196
Otitis media,4,Arkansas,2,10_19,6
SSTIs,4,Arkansas,2,10_19,3
Strep pharyngitis,4,Arkansas,2,10_19,2
UTIs,4,Arkansas,2,10_19,3
Acute sinusitis,5,Arkansas,2,10_19,17
Other pharyngitis,5,Arkansas,2,10_19,18
Other/None,5,Arkansas,2,10_19,2297
Otitis media,5,Arkansas,2,10_19,4
SSTIs,5,Arkansas,2,10_19,5
Strep pharyngitis,5,Arkansas,2,10_19,4
UTIs,5,Arkansas,2,10_19,2
Acute sinusitis,6,Arkansas,2,10_19,6
Other pharyngitis,6,Arkansas,2,10_19,10
Other/None,6,Arkansas,2,10_19,2128
Otitis media,6,Arkansas,2,10_19,3
SSTIs,6,Arkansas,2,10_19,6
UTIs,6,Arkansas,2,10_19,2
Acute sinusitis,7,Arkansas,2,10_19,9
Bacterial pneumonia,7,Arkansas,2,10_19,1
Other pharyngitis,7,Arkansas,2,10_19,9
Other/None,7,Arkansas,2,10_19,2028
Otitis media,7,Arkansas,2,10_19,3
SSTIs,7,Arkansas,2,10_19,6
UTIs,7,Arkansas,2,10_19,4
Acute sinusitis,8,Arkansas,2,10_19,14
Bacterial pneumonia,8,Arkansas,2,10_19,1
GI infections,8,Arkansas,2,10_19,2
Other pharyngitis,8,Arkansas,2,10_19,10
Other/None,8,Arkansas,2,10_19,2483
Otitis media,8,Arkansas,2,10_19,5
SSTIs,8,Arkansas,2,10_19,11
Strep pharyngitis,8,Arkansas,2,10_19,3
UTIs,8,Arkansas,2,10_19,2
Acute sinusitis,9,Arkansas,2,10_19,17
Bacterial pneumonia,9,Arkansas,2,10_19,2
Other pharyngitis,9,Arkansas,2,10_19,20
Other/None,9,Arkansas,2,10_19,2125
Otitis media,9,Arkansas,2,10_19,6
SSTIs,9,Arkansas,2,10_19,3
Strep pharyngitis,9,Arkansas,2,10_19,5
UTIs,9,Arkansas,2,10_19,1
Acute sinusitis,10,Arkansas,2,10_19,10
Other pharyngitis,10,Arkansas,2,10_19,25
Other/None,10,Arkansas,2,10_19,2867
Otitis media,10,Arkansas,2,10_19,10
SSTIs,10,Arkansas,2,10_19,8
Strep pharyngitis,10,Arkansas,2,10_19,2
UTIs,10,Arkansas,2,10_19,6
Acute sinusitis,11,Arkansas,2,10_19,22
Influenza,11,Arkansas,2,10_19,8
Other pharyngitis,11,Arkansas,2,10_19,37
Other/None,11,Arkansas,2,10_19,2427
Otitis media,11,Arkansas,2,10_19,6
SSTIs,11,Arkansas,2,10_19,6
Strep pharyngitis,11,Arkansas,2,10_19,8
UTIs,11,Arkansas,2,10_19,3
Acute sinusitis,12,Arkansas,2,10_19,20
GI infections,12,Arkansas,2,10_19,3
Influenza,12,Arkansas,2,10_19,13
Other pharyngitis,12,Arkansas,2,10_19,33
Other/None,12,Arkansas,2,10_19,2216
Otitis media,12,Arkansas,2,10_19,10
SSTIs,12,Arkansas,2,10_19,5
Strep pharyngitis,12,Arkansas,2,10_19,10
UTIs,12,Arkansas,2,10_19,4
Acute sinusitis,1,Arkansas,1,20_29,9
GI infections,1,Arkansas,1,20_29,1
Influenza,1,Arkansas,1,20_29,1
Other pharyngitis,1,Arkansas,1,20_29,11
Other/None,1,Arkansas,1,20_29,1309
Otitis media,1,Arkansas,1,20_29,4
SSTIs,1,Arkansas,1,20_29,5
Acute sinusitis,2,Arkansas,1,20_29,13
Bacterial pneumonia,2,Arkansas,1,20_29,1
GI infections,2,Arkansas,1,20_29,1
Influenza,2,Arkansas,1,20_29,7
Other pharyngitis,2,Arkansas,1,20_29,9
Other/None,2,Arkansas,1,20_29,1239
Otitis media,2,Arkansas,1,20_29,1
SSTIs,2,Arkansas,1,20_29,1
Strep pharyngitis,2,Arkansas,1,20_29,4
Acute sinusitis,3,Arkansas,1,20_29,7
GI infections,3,Arkansas,1,20_29,1
Other pharyngitis,3,Arkansas,1,20_29,16
Other/None,3,Arkansas,1,20_29,1442
Otitis media,3,Arkansas,1,20_29,4
SSTIs,3,Arkansas,1,20_29,4
Acute sinusitis,4,Arkansas,1,20_29,5
Bacterial pneumonia,4,Arkansas,1,20_29,1
Other pharyngitis,4,Arkansas,1,20_29,9
Other/None,4,Arkansas,1,20_29,1224
Otitis media,4,Arkansas,1,20_29,4
SSTIs,4,Arkansas,1,20_29,3
Strep pharyngitis,4,Arkansas,1,20_29,3
UTIs,4,Arkansas,1,20_29,3
Acute sinusitis,5,Arkansas,1,20_29,6
GI infections,5,Arkansas,1,20_29,1
