COND2,MONTH,STATE,SEX,AGEGRP,NVISITS
Strep pharyngitis,11,California,2,40_49,18
UTIs,11,California,2,40_49,149
Acute sinusitis,12,California,2,40_49,178
Bacterial pneumonia,12,California,2,40_49,24
Fungal pneumonia,12,California,2,40_49,1
GI infections,12,California,2,40_49,29
Influenza,12,California,2,40_49,15
Other pharyngitis,12,California,2,40_49,159
Other/None,12,California,2,40_49,94110
Otitis media,12,California,2,40_49,44
SSTIs,12,California,2,40_49,117
Strep pharyngitis,12,California,2,40_49,21
UTIs,12,California,2,40_49,90
Viral pneumonia,12,California,2,40_49,2
Acute sinusitis,1,California,1,50_59,170
Bacterial pneumonia,1,California,1,50_59,45
Fungal pneumonia,1,California,1,50_59,1
GI infections,1,California,1,50_59,22
Influenza,1,California,1,50_59,84
Other pharyngitis,1,California,1,50_59,119
Other/None,1,California,1,50_59,84967
Otitis media,1,California,1,50_59,51
SSTIs,1,California,1,50_59,147
Strep pharyngitis,1,California,1,50_59,8
UTIs,1,California,1,50_59,36
Viral pneumonia,1,California,1,50_59,2
Acute sinusitis,2,California,1,50_59,129
Bacterial pneumonia,2,California,1,50_59,20
Fungal pneumonia,2,California,1,50_59,1
GI infections,2,California,1,50_59,14
Influenza,2,California,1,50_59,56
Other pharyngitis,2,California,1,50_59,98
Other/None,2,California,1,50_59,77823
Otitis media,2,California,1,50_59,46
SSTIs,2,California,1,50_59,118
Strep pharyngitis,2,California,1,50_59,7
UTIs,2,California,1,50_59,30
Viral pneumonia,2,California,1,50_59,2
Acute sinusitis,3,California,1,50_59,152
Bacterial pneumonia,3,California,1,50_59,37
Fungal pneumonia,3,California,1,50_59,1
GI infections,3,California,1,50_59,25
Influenza,3,California,1,50_59,51
Other pharyngitis,3,California,1,50_59,94
Other/None,3,California,1,50_59,87273
Otitis media,3,California,1,50_59,42
SSTIs,3,California,1,50_59,116
Strep pharyngitis,3,California,1,50_59,12
UTIs,3,California,1,50_59,32
Viral pneumonia,3,California,1,50_59,2
Acute sinusitis,4,California,1,50_59,96
Bacterial pneumonia,4,California,1,50_59,29
GI infections,4,California,1,50_59,18
Influenza,4,California,1,50_59,6
Other pharyngitis,4,California,1,50_59,79
Other/None,4,California,1,50_59,82889
Otitis media,4,California,1,50_59,38
SSTIs,4,California,1,50_59,101
Strep pharyngitis,4,California,1,50_59,6
UTIs,4,California,1,50_59,28
Viral pneumonia,4,California,1,50_59,4
Acute sinusitis,5,California,1,50_59,105
Bacterial pneumonia,5,California,1,50_59,19
GI infections,5,California,1,50_59,18
Influenza,5,California,1,50_59,5
Other pharyngitis,5,California,1,50_59,62
Other/None,5,California,1,50_59,87102
Otitis media,5,California,1,50_59,36
SSTIs,5,California,1,50_59,131
Strep pharyngitis,5,California,1,50_59,4
UTIs,5,California,1,50_59,41
Acute sinusitis,6,California,1,50_59,70
Bacterial pneumonia,6,California,1,50_59,20
Fungal pneumonia,6,California,1,50_59,3
GI infections,6,California,1,50_59,27
Influenza,6,California,1,50_59,3
Other pharyngitis,6,California,1,50_59,61
Other/None,6,California,1,50_59,82626
Otitis media,6,California,1,50_59,25
SSTIs,6,California,1,50_59,155
Strep pharyngitis,6,California,1,50_59,5
UTIs,6,California,1,50_59,25
Viral pneumonia,6,California,1,50_59,1
Acute sinusitis,7,California,1,50_59,62
Bacterial pneumonia,7,California,1,50_59,12
Fungal pneumonia,7,California,1,50_59,1
GI infections,7,California,1,50_59,31
Influenza,7,California,1,50_59,2
Other pharyngitis,7,California,1,50_59,46
Other/None,7,California,1,50_59,81880
Otitis media,7,California,1,50_59,25
SSTIs,7,California,1,50_59,161
Strep pharyngitis,7,California,1,50_59,6
UTIs,7,California,1,50_59,25
Viral pneumonia,7,California,1,50_59,1
Acute sinusitis,8,California,1,50_59,64
Bacterial pneumonia,8,California,1,50_59,17
Fungal pneumonia,8,California,1,50_59,2
GI infections,8,California,1,50_59,26
Influenza,8,California,1,50_59,3
Other pharyngitis,8,California,1,50_59,43
Other/None,8,California,1,50_59,90002
Otitis media,8,California,1,50_59,26
SSTIs,8,California,1,50_59,175
Strep pharyngitis,8,California,1,50_59,2
UTIs,8,California,1,50_59,32
Viral pneumonia,8,California,1,50_59,1
Acute sinusitis,9,California,1,50_59,71
Bacterial pneumonia,9,California,1,50_59,31
Fungal pneumonia,9,California,1,50_59,3
GI infections,9,California,1,50_59,23
Influenza,9,California,1,50_59,4
Other pharyngitis,9,California,1,50_59,50
Other/None,9,California,1,50_59,83993
Otitis media,9,California,1,50_59,24
SSTIs,9,California,1,50_59,136
Strep pharyngitis,9,California,1,50_59,2
UTIs,9,California,1,50_59,42
Viral pneumonia,9,California,1,50_59,1
Acute sinusitis,10,California,1,50_59,62
Bacterial pneumonia,10,California,1,50_59,28
Fungal pneumonia,10,California,1,50_59,8
GI infections,10,California,1,50_59,21
Influenza,10,California,1,50_59,6
Other pharyngitis,10,California,1,50_59,54
Other/None,10,California,1,50_59,100431
Otitis media,10,California,1,50_59,24
SSTIs,10,California,1,50_59,117
Strep pharyngitis,10,California,1,50_59,5
UTIs,10,California,1,50_59,40
Acute sinusitis,11,California,1,50_59,94
Bacterial pneumonia,11,California,1,50_59,19
Fungal pneumonia,11,California,1,50_59,4
GI infections,11,California,1,50_59,23
Influenza,11,California,1,50_59,6
Other pharyngitis,11,California,1,50_59,61
Other/None,11,California,1,50_59,90095
Otitis media,11,California,1,50_59,27
SSTIs,11,California,1,50_59,135
Strep pharyngitis,11,California,1,50_59,4
UTIs,11,California,1,50_59,37
Acute sinusitis,12,California,1,50_59,97
Bacterial pneumonia,12,California,1,50_59,27
Fungal pneumonia,12,California,1,50_59,4
GI infections,12,California,1,50_59,34
Influenza,12,California,1,50_59,21
Other pharyngitis,12,California,1,50_59,85
Other/None,12,California,1,50_59,84497
Otitis media,12,California,1,50_59,29
SSTIs,12,California,1,50_59,112
Strep pharyngitis,12,California,1,50_59,7
UTIs,12,California,1,50_59,53
Viral pneumonia,12,California,1,50_59,1
Acute sinusitis,1,California,2,50_59,270
Bacterial pneumonia,1,California,2,50_59,48
Fungal pneumonia,1,California,2,50_59,3
GI infections,1,California,2,50_59,35
Influenza,1,California,2,50_59,155
Other pharyngitis,1,California,2,50_59,239
Other/None,1,California,2,50_59,122048
Otitis media,1,California,2,50_59,68
SSTIs,1,California,2,50_59,113
Strep pharyngitis,1,California,2,50_59,12
UTIs,1,California,2,50_59,147
Viral pneumonia,1,California,2,50_59,1
Acute sinusitis,2,California,2,50_59,203
Bacterial pneumonia,2,California,2,50_59,50
Fungal pneumonia,2,California,2,50_59,4
GI infections,2,California,2,50_59,30
Influenza,2,California,2,50_59,77
Other pharyngitis,2,California,2,50_59,163
Other/None,2,California,2,50_59,111502
Otitis media,2,California,2,50_59,67
SSTIs,2,California,2,50_59,104
Strep pharyngitis,2,California,2,50_59,9
UTIs,2,California,2,50_59,143
Viral pneumonia,2,California,2,50_59,1
Acute sinusitis,3,California,2,50_59,203
Bacterial pneumonia,3,California,2,50_59,47
Fungal pneumonia,3,California,2,50_59,3
GI infections,3,California,2,50_59,35
Influenza,3,California,2,50_59,72
Other pharyngitis,3,California,2,50_59,157
Other/None,3,California,2,50_59,124673
Otitis media,3,California,2,50_59,65
SSTIs,3,California,2,50_59,116
Strep pharyngitis,3,California,2,50_59,13
UTIs,3,California,2,50_59,149
Viral pneumonia,3,California,2,50_59,1
Acute sinusitis,4,California,2,50_59,162
Bacterial pneumonia,4,California,2,50_59,26
Fungal pneumonia,4,California,2,50_59,3
GI infections,4,California,2,50_59,42
Influenza,4,California,2,50_59,18
Other pharyngitis,4,California,2,50_59,139
Other/None,4,California,2,50_59,119895
Otitis media,4,California,2,50_59,40
SSTIs,4,California,2,50_59,117
Strep pharyngitis,4,California,2,50_59,12
UTIs,4,California,2,50_59,146
Viral pneumonia,4,California,2,50_59,3
Acute sinusitis,5,California,2,50_59,153
Bacterial pneumonia,5,California,2,50_59,37
Fungal pneumonia,5,California,2,50_59,2
GI infections,5,California,2,50_59,50
Influenza,5,California,2,50_59,3
Other pharyngitis,5,California,2,50_59,119
Other/None,5,California,2,50_59,125778
Otitis media,5,California,2,50_59,45
SSTIs,5,California,2,50_59,125
Strep pharyngitis,5,California,2,50_59,6
UTIs,5,California,2,50_59,164
Viral pneumonia,5,California,2,50_59,1
Acute sinusitis,6,California,2,50_59,110
Bacterial pneumonia,6,California,2,50_59,32
GI infections,6,California,2,50_59,41
Influenza,6,California,2,50_59,2
Other pharyngitis,6,California,2,50_59,108
Other/None,6,California,2,50_59,119191
Otitis media,6,California,2,50_59,32
SSTIs,6,California,2,50_59,129
Strep pharyngitis,6,California,2,50_59,3
UTIs,6,California,2,50_59,137
Viral pneumonia,6,California,2,50_59,1
Acute sinusitis,7,California,2,50_59,105
Bacterial pneumonia,7,California,2,50_59,19
Fungal pneumonia,7,California,2,50_59,6
GI infections,7,California,2,50_59,36
Influenza,7,California,2,50_59,3
Other pharyngitis,7,California,2,50_59,72
Other/None,7,California,2,50_59,118928
Otitis media,7,California,2,50_59,31
SSTIs,7,California,2,50_59,136
Strep pharyngitis,7,California,2,50_59,6
UTIs,7,California,2,50_59,168
Acute sinusitis,8,California,2,50_59,110
Bacterial pneumonia,8,California,2,50_59,35
Fungal pneumonia,8,California,2,50_59,3
GI infections,8,California,2,50_59,37
Influenza,8,California,2,50_59,2
Other pharyngitis,8,California,2,50_59,73
Other/None,8,California,2,50_59,130397
Otitis media,8,California,2,50_59,36
SSTIs,8,California,2,50_59,154
Strep pharyngitis,8,California,2,50_59,6
UTIs,8,California,2,50_59,186
Acute sinusitis,9,California,2,50_59,108
Bacterial pneumonia,9,California,2,50_59,36
Fungal pneumonia,9,California,2,50_59,3
GI infections,9,California,2,50_59,39
Influenza,9,California,2,50_59,13
Other pharyngitis,9,California,2,50_59,74
Other/None,9,California,2,50_59,117767
Otitis media,9,California,2,50_59,34
SSTIs,9,California,2,50_59,135
Strep pharyngitis,9,California,2,50_59,2
UTIs,9,California,2,50_59,162
Acute sinusitis,10,California,2,50_59,118
Bacterial pneumonia,10,California,2,50_59,36
Fungal pneumonia,10,California,2,50_59,1
GI infections,10,California,2,50_59,42
Influenza,10,California,2,50_59,8
Other pharyngitis,10,California,2,50_59,107
Other/None,10,California,2,50_59,142406
Otitis media,10,California,2,50_59,44
SSTIs,10,California,2,50_59,155
Strep pharyngitis,10,California,2,50_59,6
UTIs,10,California,2,50_59,176
Acute sinusitis,11,California,2,50_59,158
Bacterial pneumonia,11,California,2,50_59,32
Fungal pneumonia,11,California,2,50_59,1
GI infections,11,California,2,50_59,40
Influenza,11,California,2,50_59,10
Other pharyngitis,11,California,2,50_59,119
Other/None,11,California,2,50_59,126827
Otitis media,11,California,2,50_59,48
SSTIs,11,California,2,50_59,142
Strep pharyngitis,11,California,2,50_59,8
UTIs,11,California,2,50_59,164
Acute sinusitis,12,California,2,50_59,197
Bacterial pneumonia,12,California,2,50_59,41
Fungal pneumonia,12,California,2,50_59,3
GI infections,12,California,2,50_59,40
Influenza,12,California,2,50_59,17
Other pharyngitis,12,California,2,50_59,130
Other/None,12,California,2,50_59,118081
Otitis media,12,California,2,50_59,60
SSTIs,12,California,2,50_59,109
Strep pharyngitis,12,California,2,50_59,6
UTIs,12,California,2,50_59,166
Acute sinusitis,1,California,1,60_69,66
Bacterial pneumonia,1,California,1,60_69,24
Fungal pneumonia,1,California,1,60_69,1
GI infections,1,California,1,60_69,9
Influenza,1,California,1,60_69,29
Other pharyngitis,1,California,1,60_69,50
Other/None,1,California,1,60_69,44188
Otitis media,1,California,1,60_69,19
SSTIs,1,California,1,60_69,70
Strep pharyngitis,1,California,1,60_69,1
UTIs,1,California,1,60_69,24
Viral pneumonia,1,California,1,60_69,1
Acute sinusitis,2,California,1,60_69,63
Bacterial pneumonia,2,California,1,60_69,14
Fungal pneumonia,2,California,1,60_69,2
GI infections,2,California,1,60_69,13
Influenza,2,California,1,60_69,24
Other pharyngitis,2,California,1,60_69,30
Other/None,2,California,1,60_69,40001
Otitis media,2,California,1,60_69,14
SSTIs,2,California,1,60_69,37
Strep pharyngitis,2,California,1,60_69,1
UTIs,2,California,1,60_69,18
Viral pneumonia,2,California,1,60_69,1
Acute sinusitis,3,California,1,60_69,56
Bacterial pneumonia,3,California,1,60_69,11
GI infections,3,California,1,60_69,18
Influenza,3,California,1,60_69,20
Other pharyngitis,3,California,1,60_69,35
Other/None,3,California,1,60_69,44892
Otitis media,3,California,1,60_69,12
SSTIs,3,California,1,60_69,63
Strep pharyngitis,3,California,1,60_69,2
UTIs,3,California,1,60_69,24
Acute sinusitis,4,California,1,60_69,37
Bacterial pneumonia,4,California,1,60_69,19
Fungal pneumonia,4,California,1,60_69,7
GI infections,4,California,1,60_69,8
Influenza,4,California,1,60_69,7
Other pharyngitis,4,California,1,60_69,34
Other/None,4,California,1,60_69,43082
Otitis media,4,California,1,60_69,13
SSTIs,4,California,1,60_69,45
Strep pharyngitis,4,California,1,60_69,1
UTIs,4,California,1,60_69,22
Acute sinusitis,5,California,1,60_69,46
Bacterial pneumonia,5,California,1,60_69,12
Fungal pneumonia,5,California,1,60_69,7
GI infections,5,California,1,60_69,11
Influenza,5,California,1,60_69,4
Other pharyngitis,5,California,1,60_69,20
Other/None,5,California,1,60_69,44844
Otitis media,5,California,1,60_69,11
SSTIs,5,California,1,60_69,72
Strep pharyngitis,5,California,1,60_69,1
UTIs,5,California,1,60_69,28
Acute sinusitis,6,California,1,60_69,32
Bacterial pneumonia,6,California,1,60_69,6
Fungal pneumonia,6,California,1,60_69,1
GI infections,6,California,1,60_69,19
Influenza,6,California,1,60_69,1
Other pharyngitis,6,California,1,60_69,25
Other/None,6,California,1,60_69,42378
Otitis media,6,California,1,60_69,13
SSTIs,6,California,1,60_69,85
UTIs,6,California,1,60_69,18
Acute sinusitis,7,California,1,60_69,18
Bacterial pneumonia,7,California,1,60_69,13
Fungal pneumonia,7,California,1,60_69,4
GI infections,7,California,1,60_69,25
Other pharyngitis,7,California,1,60_69,13
Other/None,7,California,1,60_69,42245
Otitis media,7,California,1,60_69,13
SSTIs,7,California,1,60_69,85
Strep pharyngitis,7,California,1,60_69,3
UTIs,7,California,1,60_69,18
Viral pneumonia,7,California,1,60_69,2
Acute sinusitis,8,California,1,60_69,19
Bacterial pneumonia,8,California,1,60_69,9
Fungal pneumonia,8,California,1,60_69,3
GI infections,8,California,1,60_69,24
Other pharyngitis,8,California,1,60_69,13
Other/None,8,California,1,60_69,46224
Otitis media,8,California,1,60_69,12
SSTIs,8,California,1,60_69,125
Strep pharyngitis,8,California,1,60_69,1
UTIs,8,California,1,60_69,31
Acute sinusitis,9,California,1,60_69,24
Bacterial pneumonia,9,California,1,60_69,10
Fungal pneumonia,9,California,1,60_69,2
GI infections,9,California,1,60_69,10
Influenza,9,California,1,60_69,2
Other pharyngitis,9,California,1,60_69,11
Other/None,9,California,1,60_69,42653
Otitis media,9,California,1,60_69,18
SSTIs,9,California,1,60_69,89
UTIs,9,California,1,60_69,18
Acute sinusitis,10,California,1,60_69,31
Bacterial pneumonia,10,California,1,60_69,6
Fungal pneumonia,10,California,1,60_69,2
GI infections,10,California,1,60_69,10
Other pharyngitis,10,California,1,60_69,14
Other/None,10,California,1,60_69,51324
Otitis media,10,California,1,60_69,12
SSTIs,10,California,1,60_69,85
UTIs,10,California,1,60_69,17
Acute sinusitis,11,California,1,60_69,33
Bacterial pneumonia,11,California,1,60_69,9
Fungal pneumonia,11,California,1,60_69,2
GI infections,11,California,1,60_69,12
Influenza,11,California,1,60_69,3
Other pharyngitis,11,California,1,60_69,27
Other/None,11,California,1,60_69,45514
Otitis media,11,California,1,60_69,14
SSTIs,11,California,1,60_69,78
Strep pharyngitis,11,California,1,60_69,1
UTIs,11,California,1,60_69,34
Acute sinusitis,12,California,1,60_69,44
Bacterial pneumonia,12,California,1,60_69,11
Fungal pneumonia,12,California,1,60_69,4
GI infections,12,California,1,60_69,8
Influenza,12,California,1,60_69,3
Other pharyngitis,12,California,1,60_69,32
Other/None,12,California,1,60_69,43300
Otitis media,12,California,1,60_69,13
SSTIs,12,California,1,60_69,50
Strep pharyngitis,12,California,1,60_69,1
UTIs,12,California,1,60_69,21
Viral pneumonia,12,California,1,60_69,1
Acute sinusitis,1,California,2,60_69,106
Bacterial pneumonia,1,California,2,60_69,31
Fungal pneumonia,1,California,2,60_69,1
GI infections,1,California,2,60_69,15
Influenza,1,California,2,60_69,47
Other pharyngitis,1,California,2,60_69,68
Other/None,1,California,2,60_69,54299
Otitis media,1,California,2,60_69,33
SSTIs,1,California,2,60_69,39
Strep pharyngitis,1,California,2,60_69,3
UTIs,1,California,2,60_69,50
Viral pneumonia,1,California,2,60_69,2
Acute sinusitis,2,California,2,60_69,72
Bacterial pneumonia,2,California,2,60_69,28
Fungal pneumonia,2,California,2,60_69,3
GI infections,2,California,2,60_69,12
Influenza,2,California,2,60_69,35
Other pharyngitis,2,California,2,60_69,43
Other/None,2,California,2,60_69,49770
Otitis media,2,California,2,60_69,20
SSTIs,2,California,2,60_69,46
Strep pharyngitis,2,California,2,60_69,2
UTIs,2,California,2,60_69,58
Viral pneumonia,2,California,2,60_69,1
Acute sinusitis,3,California,2,60_69,84
Bacterial pneumonia,3,California,2,60_69,16
Fungal pneumonia,3,California,2,60_69,3
GI infections,3,California,2,60_69,15
Influenza,3,California,2,60_69,20
Other pharyngitis,3,California,2,60_69,67
Other/None,3,California,2,60_69,55426
Otitis media,3,California,2,60_69,20
SSTIs,3,California,2,60_69,56
Strep pharyngitis,3,California,2,60_69,3
UTIs,3,California,2,60_69,62
Acute sinusitis,4,California,2,60_69,60
Bacterial pneumonia,4,California,2,60_69,17
GI infections,4,California,2,60_69,22
Influenza,4,California,2,60_69,8
Other pharyngitis,4,California,2,60_69,46
Other/None,4,California,2,60_69,53854
Otitis media,4,California,2,60_69,14
SSTIs,4,California,2,60_69,52
Strep pharyngitis,4,California,2,60_69,1
UTIs,4,California,2,60_69,64
Viral pneumonia,4,California,2,60_69,2
Acute sinusitis,5,California,2,60_69,63
Bacterial pneumonia,5,California,2,60_69,18
Fungal pneumonia,5,California,2,60_69,1
GI infections,5,California,2,60_69,7
Influenza,5,California,2,60_69,4
Other pharyngitis,5,California,2,60_69,35
Other/None,5,California,2,60_69,56104
Otitis media,5,California,2,60_69,14
SSTIs,5,California,2,60_69,49
UTIs,5,California,2,60_69,64
Acute sinusitis,6,California,2,60_69,40
Bacterial pneumonia,6,California,2,60_69,24
Fungal pneumonia,6,California,2,60_69,1
GI infections,6,California,2,60_69,10
Other pharyngitis,6,California,2,60_69,37
Other/None,6,California,2,60_69,53666
Otitis media,6,California,2,60_69,16
SSTIs,6,California,2,60_69,48
Strep pharyngitis,6,California,2,60_69,2
UTIs,6,California,2,60_69,57
Viral pneumonia,6,California,2,60_69,1
Acute sinusitis,7,California,2,60_69,28
Bacterial pneumonia,7,California,2,60_69,11
GI infections,7,California,2,60_69,10
Other pharyngitis,7,California,2,60_69,24
Other/None,7,California,2,60_69,53767
Otitis media,7,California,2,60_69,10
SSTIs,7,California,2,60_69,56
Strep pharyngitis,7,California,2,60_69,1
UTIs,7,California,2,60_69,59
Acute sinusitis,8,California,2,60_69,31
Bacterial pneumonia,8,California,2,60_69,11
Fungal pneumonia,8,California,2,60_69,2
GI infections,8,California,2,60_69,12
Other pharyngitis,8,California,2,60_69,21
Other/None,8,California,2,60_69,59269
Otitis media,8,California,2,60_69,16
SSTIs,8,California,2,60_69,69
UTIs,8,California,2,60_69,75
Acute sinusitis,9,California,2,60_69,35
Bacterial pneumonia,9,California,2,60_69,12
Fungal pneumonia,9,California,2,60_69,1
GI infections,9,California,2,60_69,13
Other pharyngitis,9,California,2,60_69,27
Other/None,9,California,2,60_69,52701
Otitis media,9,California,2,60_69,10
SSTIs,9,California,2,60_69,60
Strep pharyngitis,9,California,2,60_69,5
UTIs,9,California,2,60_69,50
Acute sinusitis,10,California,2,60_69,58
Bacterial pneumonia,10,California,2,60_69,19
Fungal pneumonia,10,California,2,60_69,1
GI infections,10,California,2,60_69,14
Influenza,10,California,2,60_69,4
Other pharyngitis,10,California,2,60_69,43
Other/None,10,California,2,60_69,63922
Otitis media,10,California,2,60_69,16
SSTIs,10,California,2,60_69,73
UTIs,10,California,2,60_69,90
Acute sinusitis,11,California,2,60_69,51
Bacterial pneumonia,11,California,2,60_69,15
GI infections,11,California,2,60_69,16
Influenza,11,California,2,60_69,3
Other pharyngitis,11,California,2,60_69,26
Other/None,11,California,2,60_69,56773
Otitis media,11,California,2,60_69,11
SSTIs,11,California,2,60_69,60
Strep pharyngitis,11,California,2,60_69,4
UTIs,11,California,2,60_69,64
Viral pneumonia,11,California,2,60_69,1
Acute sinusitis,12,California,2,60_69,76
Bacterial pneumonia,12,California,2,60_69,20
GI infections,12,California,2,60_69,16
Influenza,12,California,2,60_69,5
Other pharyngitis,12,California,2,60_69,39
Other/None,12,California,2,60_69,52892
Otitis media,12,California,2,60_69,24
SSTIs,12,California,2,60_69,55
Strep pharyngitis,12,California,2,60_69,2
UTIs,12,California,2,60_69,43
Acute sinusitis,1,Colorado,1,00_04,11
Bacterial pneumonia,1,Colorado,1,00_04,7
GI infections,1,Colorado,1,00_04,5
Influenza,1,Colorado,1,00_04,9
Other pharyngitis,1,Colorado,1,00_04,40
Other/None,1,Colorado,1,00_04,5283
Otitis media,1,Colorado,1,00_04,142
SSTIs,1,Colorado,1,00_04,5
Strep pharyngitis,1,Colorado,1,00_04,13
UTIs,1,Colorado,1,00_04,2
Viral pneumonia,1,Colorado,1,00_04,3
Acute sinusitis,2,Colorado,1,00_04,6
Bacterial pneumonia,2,Colorado,1,00_04,9
GI infections,2,Colorado,1,00_04,3
Influenza,2,Colorado,1,00_04,13
Other pharyngitis,2,Colorado,1,00_04,44
Other/None,2,Colorado,1,00_04,4725
Otitis media,2,Colorado,1,00_04,141
SSTIs,2,Colorado,1,00_04,6
Strep pharyngitis,2,Colorado,1,00_04,9
Viral pneumonia,2,Colorado,1,00_04,5
Acute sinusitis,3,Colorado,1,00_04,13
Bacterial pneumonia,3,Colorado,1,00_04,8
GI infections,3,Colorado,1,00_04,6
Influenza,3,Colorado,1,00_04,10
Other pharyngitis,3,Colorado,1,00_04,27
Other/None,3,Colorado,1,00_04,4724
Otitis media,3,Colorado,1,00_04,110
SSTIs,3,Colorado,1,00_04,6
Strep pharyngitis,3,Colorado,1,00_04,5
UTIs,3,Colorado,1,00_04,1
Viral pneumonia,3,Colorado,1,00_04,3
Acute sinusitis,4,Colorado,1,00_04,6
Bacterial pneumonia,4,Colorado,1,00_04,2
GI infections,4,Colorado,1,00_04,3
Influenza,4,Colorado,1,00_04,2
Other pharyngitis,4,Colorado,1,00_04,19
Other/None,4,Colorado,1,00_04,4384
Otitis media,4,Colorado,1,00_04,102
SSTIs,4,Colorado,1,00_04,9
Strep pharyngitis,4,Colorado,1,00_04,8
UTIs,4,Colorado,1,00_04,1
Viral pneumonia,4,Colorado,1,00_04,1
Acute sinusitis,5,Colorado,1,00_04,6
Bacterial pneumonia,5,Colorado,1,00_04,5
GI infections,5,Colorado,1,00_04,9
Influenza,5,Colorado,1,00_04,1
Other pharyngitis,5,Colorado,1,00_04,32
Other/None,5,Colorado,1,00_04,4405
Otitis media,5,Colorado,1,00_04,64
SSTIs,5,Colorado,1,00_04,9
Strep pharyngitis,5,Colorado,1,00_04,6
Viral pneumonia,5,Colorado,1,00_04,3
Acute sinusitis,6,Colorado,1,00_04,6
GI infections,6,Colorado,1,00_04,3
Other pharyngitis,6,Colorado,1,00_04,19
Other/None,6,Colorado,1,00_04,3784
Otitis media,6,Colorado,1,00_04,53
SSTIs,6,Colorado,1,00_04,18
Strep pharyngitis,6,Colorado,1,00_04,6
UTIs,6,Colorado,1,00_04,1
Viral pneumonia,6,Colorado,1,00_04,1
Bacterial pneumonia,7,Colorado,1,00_04,2
GI infections,7,Colorado,1,00_04,3
Other pharyngitis,7,Colorado,1,00_04,18
Other/None,7,Colorado,1,00_04,3725
Otitis media,7,Colorado,1,00_04,24
SSTIs,7,Colorado,1,00_04,5
Strep pharyngitis,7,Colorado,1,00_04,1
Acute sinusitis,8,Colorado,1,00_04,5
Bacterial pneumonia,8,Colorado,1,00_04,6
GI infections,8,Colorado,1,00_04,3
Other pharyngitis,8,Colorado,1,00_04,13
Other/None,8,Colorado,1,00_04,4098
Otitis media,8,Colorado,1,00_04,29
SSTIs,8,Colorado,1,00_04,11
Strep pharyngitis,8,Colorado,1,00_04,6
UTIs,8,Colorado,1,00_04,2
Viral pneumonia,8,Colorado,1,00_04,1
Acute sinusitis,9,Colorado,1,00_04,6
Bacterial pneumonia,9,Colorado,1,00_04,1
GI infections,9,Colorado,1,00_04,4
Other pharyngitis,9,Colorado,1,00_04,19
Other/None,9,Colorado,1,00_04,4133
Otitis media,9,Colorado,1,00_04,32
SSTIs,9,Colorado,1,00_04,4
Strep pharyngitis,9,Colorado,1,00_04,6
Acute sinusitis,10,Colorado,1,00_04,5
Bacterial pneumonia,10,Colorado,1,00_04,4
GI infections,10,Colorado,1,00_04,5
Other pharyngitis,10,Colorado,1,00_04,27
Other/None,10,Colorado,1,00_04,5964
Otitis media,10,Colorado,1,00_04,44
SSTIs,10,Colorado,1,00_04,6
Strep pharyngitis,10,Colorado,1,00_04,11
UTIs,10,Colorado,1,00_04,1
Acute sinusitis,11,Colorado,1,00_04,8
Bacterial pneumonia,11,Colorado,1,00_04,2
GI infections,11,Colorado,1,00_04,2
Influenza,11,Colorado,1,00_04,1
Other pharyngitis,11,Colorado,1,00_04,34
Other/None,11,Colorado,1,00_04,4698
Otitis media,11,Colorado,1,00_04,75
SSTIs,11,Colorado,1,00_04,7
Strep pharyngitis,11,Colorado,1,00_04,8
UTIs,11,Colorado,1,00_04,2
Acute sinusitis,12,Colorado,1,00_04,10
Bacterial pneumonia,12,Colorado,1,00_04,5
GI infections,12,Colorado,1,00_04,4
Influenza,12,Colorado,1,00_04,14
Other pharyngitis,12,Colorado,1,00_04,44
Other/None,12,Colorado,1,00_04,4033
Otitis media,12,Colorado,1,00_04,75
SSTIs,12,Colorado,1,00_04,5
Strep pharyngitis,12,Colorado,1,00_04,13
UTIs,12,Colorado,1,00_04,1
Viral pneumonia,12,Colorado,1,00_04,3
Acute sinusitis,1,Colorado,2,00_04,11
Bacterial pneumonia,1,Colorado,2,00_04,6
GI infections,1,Colorado,2,00_04,7
Influenza,1,Colorado,2,00_04,19
Other pharyngitis,1,Colorado,2,00_04,32
Other/None,1,Colorado,2,00_04,4633
Otitis media,1,Colorado,2,00_04,73
SSTIs,1,Colorado,2,00_04,6
Strep pharyngitis,1,Colorado,2,00_04,15
UTIs,1,Colorado,2,00_04,4
Viral pneumonia,1,Colorado,2,00_04,3
Acute sinusitis,2,Colorado,2,00_04,10
Bacterial pneumonia,2,Colorado,2,00_04,9
GI infections,2,Colorado,2,00_04,1
Influenza,2,Colorado,2,00_04,13
Other pharyngitis,2,Colorado,2,00_04,36
Other/None,2,Colorado,2,00_04,4077
Otitis media,2,Colorado,2,00_04,120
SSTIs,2,Colorado,2,00_04,6
Strep pharyngitis,2,Colorado,2,00_04,8
UTIs,2,Colorado,2,00_04,2
Viral pneumonia,2,Colorado,2,00_04,1
Acute sinusitis,3,Colorado,2,00_04,5
Bacterial pneumonia,3,Colorado,2,00_04,7
GI infections,3,Colorado,2,00_04,7
Influenza,3,Colorado,2,00_04,9
Other pharyngitis,3,Colorado,2,00_04,41
Other/None,3,Colorado,2,00_04,4013
Otitis media,3,Colorado,2,00_04,83
SSTIs,3,Colorado,2,00_04,7
Strep pharyngitis,3,Colorado,2,00_04,8
UTIs,3,Colorado,2,00_04,4
